,SKU,price,category,brand,platform
354,Freedom Play Games 20GB/30hr,84000,Paket Data,INDOSAT,shopee
355,Freedom Play Movies 20GB/30hr,84000,Paket Data,INDOSAT,shopee
360,Freedom Combo 30GB / 30 Hari,97580,Paket Data,INDOSAT,shopee
361,Freedom U 35GB / 30 Hari,93650,Paket Data,INDOSAT,shopee
362,Freedom Internet Longlife 20GB / 60 Hari,89000,Paket Data,INDOSAT,shopee
363,Internet 12 GB 30 hari,89000,Paket Data,INDOSAT,shopee
369,Freedom Combo L 26GB / 30 Hari,94300,Paket Data,INDOSAT,shopee
370,Freedom Internet 25GB / 30 Hari,96850,Paket Data,INDOSAT,shopee
371,Freedom U 10GB+25GB Apps / 30 Hari,97500,Paket Data,INDOSAT,shopee
377,Freedom U 35GB / 30 Hari,109250,Paket Data,INDOSAT,shopee
378,Freedom U 45GB / 30 Hari,105500,Paket Data,INDOSAT,shopee
379,Freedom Combo 30GB / 30 Hari + Bonus 5GB,98500,Paket Data,INDOSAT,shopee
385,Freedom Combo 40 GB / 30 Hari,105800,Paket Data,INDOSAT,shopee
386,Freedom Internet 32GB / 30 Hari + BONUS 5GB ,98500,Paket Data,INDOSAT,shopee
387,Freedom Internet 35GB / 30 Hari + Bonus Kuota Zona Hingga 25GB,102500,Paket Data,INDOSAT,shopee
393,Freedom Internet 44GB / 30 Hari,107300,Paket Data,INDOSAT,shopee
394,Freedom Internet 50GB / 30 Hari,121500,Paket Data,INDOSAT,shopee
395,"[EKSKLUSIF] Freedom 25GB, 30 hari",99000,Paket Data,INDOSAT,shopee
402,Freedom U 45GB / 30 Hari,121950,Paket Data,INDOSAT,shopee
403,Freedom Internet 42GB / 30 Hari,122000,Paket Data,INDOSAT,shopee
409,Freedom Internet 50GB / 30 Hari,120000,Paket Data,INDOSAT,shopee
410,Freedom U 15GB+25GB Apps / 30 Hari,123800,Paket Data,INDOSAT,shopee
411,Freedom Internet Hot Promo 100GB / 30 Hari,134100,Paket Data,INDOSAT,shopee
418,Freedom Internet Longlife 30GB / 90 Hari,123500,Paket Data,INDOSAT,shopee
419,Freedom Internet SENSASI 100GB / 30 Hari,125000,Paket Data,INDOSAT,shopee
425,Freedom XL 41GB / 30 Hari,148000,Paket Data,INDOSAT,shopee
426,Freedom Internet Longlife 36GB / 60 Hari,128500,Paket Data,INDOSAT,shopee
427,Freedom Internet 50GB / 30 Hari,136000,Paket Data,INDOSAT,shopee
434,Freedom Internet 70GB / 30 Hari,140000,Paket Data,INDOSAT,shopee
435,Freedom Combo 50GB / 30 Hari + Bonus 7GB,148000,Paket Data,INDOSAT,shopee
436,Freedom U Jumbo / 30 Hari,148800,Paket Data,INDOSAT,shopee
442,Freedom Combo 60 GB / 30 Hari,161000,Paket Data,INDOSAT,shopee
443,Freedom Internet 100GB / 30 Hari,147000,Paket Data,INDOSAT,shopee
444,Freedom XXL 65GB / 30 Hari,197400,Paket Data,INDOSAT,shopee
450,Promo Freedom Internet 100GB/30hr,159000,Paket Data,INDOSAT,shopee
451,Freedom U Jumbo / 30 Hari,159750,Paket Data,INDOSAT,shopee
452,Freedom Internet 70GB / 30 Hari,180000,Paket Data,INDOSAT,shopee
457,Freedom Internet Longlife 54GB / 90 Hari,178500,Paket Data,INDOSAT,shopee
458,Freedom Combo 50GB / 90 Hari,197500,Paket Data,INDOSAT,shopee
459,Freedom Internet 100GB / 30 Hari,215150,Paket Data,INDOSAT,shopee
460,Freedom Internet 200GB / 30 Hari,200000,Paket Data,INDOSAT,shopee
466,Promo Freedom Internet 150GB/30hr,199000,Paket Data,INDOSAT,shopee
467,Freedom Internet SENSASI 150GB / 30 Hari,214750,Paket Data,INDOSAT,shopee
468,Freedom U 3GB+15GB Apps / 6 Bulan ,248150,Paket Data,INDOSAT,shopee
473,Freedom Internet 100GB / 90 Hari,250000,Paket Data,INDOSAT,shopee
474,Freedom Internet SENSASI 200GB / 30 Hari,268750,Paket Data,INDOSAT,shopee
475,Freedom U 3GB+15GB Apps / 12 Bulan ,445100,Paket Data,INDOSAT,shopee
0,Kuota Snack Video 1.1GB,8700,Paket Data,SMARTFREN,shopee
1,Kuota Sosmed + Chat 1.1 GB,95500,Paket Data,SMARTFREN,shopee
2,Kuota TikTok 1.1 GB,41300,Paket Data,SMARTFREN,shopee
3,Kuota Youtube 1.1 GB,8700,Paket Data,SMARTFREN,shopee
4,Kuota Snack Video 3.5GB,3400,Paket Data,SMARTFREN,shopee
5,Kuota TikTok 3.5 GB,21200,Paket Data,SMARTFREN,shopee
6,Kuota Youtube 3.5 GB,3400,Paket Data,SMARTFREN,shopee
12,Internet Volume 4GB,10780,Paket Data,SMARTFREN,shopee
13,Internet Volume 9GB,16250,Paket Data,SMARTFREN,shopee
14,Kuota Snack Video 8GB,15900,Paket Data,SMARTFREN,shopee
20,Kuota TikTok 8 GB,15900,Paket Data,SMARTFREN,shopee
21,Kuota Youtube 8 GB,15900,Paket Data,SMARTFREN,shopee
22,Kuota 10 Plus,18550,Paket Data,SMARTFREN,shopee
28,Internet Volume 6GB,21500,Paket Data,SMARTFREN,shopee
29,Unlimited Harian 1 GB 7 Hari,26900,Paket Data,SMARTFREN,shopee
30,VIU 7 HARI 1GB,8700,Paket Data,SMARTFREN,shopee
36,Internet Volume 18GB,24600,Paket Data,SMARTFREN,shopee
37,Kuota 15 Plus,24550,Paket Data,SMARTFREN,shopee
38,Internet Volume 10GB,32000,Paket Data,SMARTFREN,shopee
39,Unlimited Nonstop 6 GB + 2 GB,37500,Paket Data,SMARTFREN,shopee
46,Kuota 25 Plus,35000,Paket Data,SMARTFREN,shopee
47,Internet Volume 16GB,43850,Paket Data,SMARTFREN,shopee
54,Unlimited Harian 1 GB 14 Hari,48400,Paket Data,SMARTFREN,shopee
55,Vidio Platinum F1 All Screen 40K,42500,Paket Data,SMARTFREN,shopee
61,VIU 28 HARI 3GB,3400,Paket Data,SMARTFREN,shopee
62,Kuota Nonstop 10GB,44500,Paket Data,SMARTFREN,shopee
63,Unlimited Harian 500MB 28 Hari,48700,Paket Data,SMARTFREN,shopee
69,Unlimited Harian 700 MB 28 Hari,69700,Paket Data,SMARTFREN,shopee
70,Unlimited Nonstop 12GB,53000,Paket Data,SMARTFREN,shopee
71,Vidio Diamond EPL Mobile 57K,61000,Paket Data,SMARTFREN,shopee
72,Kuota 30GB,63500,Paket Data,SMARTFREN,shopee
79,Kuota Nonstop 18GB,64000,Paket Data,SMARTFREN,shopee
80,Smartfren Super 4G Unlimited Bulanan,69400,Paket Data,SMARTFREN,shopee
85,Vidio FIFA World Cup QATAR 22 Mobile,66000,Paket Data,SMARTFREN,shopee
86,Kuota 50 Plus,65000,Paket Data,SMARTFREN,shopee
87,Smartfren Super 4G Unlimited Bulanan,69800,Paket Data,SMARTFREN,shopee
88,Smartfren Super 4G Unlimited Bulanan Auto,70000,Paket Data,SMARTFREN,shopee
94,Unlimited 1GB + 1GB 28 Hari,86500,Paket Data,SMARTFREN,shopee
95,Unlimited Harian 700MB (Total 21GB) 30 Hari,73600,Paket Data,SMARTFREN,shopee
96,Unlimited Nonstop 30GB,74000,Paket Data,SMARTFREN,shopee
103,Plan Smartfren Kuota 2L,86500,Paket Data,SMARTFREN,shopee
104,UNS 45 K Vidio FIFA World Cup QATAR 22 Mobile,96500,Paket Data,SMARTFREN,shopee
110,Vidio FIFA World Cup QATAR 22 All screen,99950,Paket Data,SMARTFREN,shopee
111,Kuota 60GB,105000,Paket Data,SMARTFREN,shopee
112,Kuota Nonstop 30GB,98000,Paket Data,SMARTFREN,shopee
119,Unlimited Harian 2GB(Total 60GB) 30 Hari,96000,Paket Data,SMARTFREN,shopee
120,Unlimited Harian 3 GB 28 Hari,107500,Paket Data,SMARTFREN,shopee
121,Vidio Diamond EPL All Screen,3400,Paket Data,SMARTFREN,shopee
128,Unlimited Nonstop 45GB,105000,Paket Data,SMARTFREN,shopee
129,Plan Smartfren Kuota 3L,120500,Paket Data,SMARTFREN,shopee
135,UNS 70 K Vidio FIFA World Cup QATAR 22 Mobile,119900,Paket Data,SMARTFREN,shopee
136,Unlimited Harian 3GB (Total 90GB) 30 Hari,115500,Paket Data,SMARTFREN,shopee
137,Plan Smartfren Kuota 4L,143700,Paket Data,SMARTFREN,shopee
143,Unlimited Nonstop 60GB,131000,Paket Data,SMARTFREN,shopee
144,UNS 100 K Vidio FIFA World Cup QATAR 22 Mobile,149900,Paket Data,SMARTFREN,shopee
145,Kuota 90GB,157000,Paket Data,SMARTFREN,shopee
151,Unlimited Harian 1.75 GB 28 Hari,160500,Paket Data,SMARTFREN,shopee
152,Unlimited Harian 4GB (Total 120GB) 30 Hari,155000,Paket Data,SMARTFREN,shopee
153,UNS 125 K Vidio FIFA World Cup QATAR 22 Mobile,179000,Paket Data,SMARTFREN,shopee
154,Kuota 120GB,209500,Paket Data,SMARTFREN,shopee
161,Unlimited Harian 2 GB 28 HARI,214000,Paket Data,SMARTFREN,shopee
162,Kuota 100GB,297900,Paket Data,SMARTFREN,shopee
168,Kuota 200GB,496264,Paket Data,SMARTFREN,shopee
169,Kuota 420GB,994531,Paket Data,SMARTFREN,shopee
0,XTRA Combo Lite 13GB,62000,Paket Data,XL,shopee
1,XTRA Combo Lite 25GB,99000,Paket Data,XL,shopee
2,XTRA Combo Lite 37GB,119500,Paket Data,XL,shopee
3,XTRA Combo Lite 4.5GB,27500,Paket Data,XL,shopee
4,XTRA Combo Lite 7GB,39000,Paket Data,XL,shopee
5,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota TikTok 2GB,185000,Paket Data,XL,shopee
6,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota Viu 5GB,185000,Paket Data,XL,shopee
12,XTRA Combo VIP 35GB+35GB &amp; XTRA Kuota TikTok 2GB,241000,Paket Data,XL,shopee
13,XTRA Combo VIP 35GB+35GB &amp; XTRA Kuota Viu 5GB,241000,Paket Data,XL,shopee
14,"Xtra Edukasi 2GB, 1hr",1300,Paket Data,XL,shopee
20,"Xtra Conference 2GB, 1hr",2300,Paket Data,XL,shopee
21,"Xtra Edukasi 5GB, 3hr",2800,Paket Data,XL,shopee
22,Blue 1GB| 2hr,4750,Paket Data,XL,shopee
29,"Xtra Conference 5GB, 3hr",4300,Paket Data,XL,shopee
30,"Hotrod 500MB, 7hari",4950,Paket Data,XL,shopee
36,Kuota 100MB| 1hr + Voucher Steam Wallet 6rb,7100,Paket Data,XL,shopee
37,"Xtra Edukasi 15GB, 7hr",7970,Paket Data,XL,shopee
38,Blue 3GB| 2hr,9450,Paket Data,XL,shopee
45,Hotrod 1GB / 7 hari,9000,Paket Data,XL,shopee
46,Kuota 100MB| 1hr + Voucher Steam Wallet 8rb,9950,Paket Data,XL,shopee
53,"Hotrod 1.5GB, 3hari",8950,Paket Data,XL,shopee
54,"Xtra Kuota 30GB,  30 hari",11900,Paket Data,XL,shopee
60,"AnyNet 400Mnt,  7 hari",11400,Paket Data,XL,shopee
61,"Xtra Conference 15GB, 7hr",10300,Paket Data,XL,shopee
62,Xtra Hotrod Special 2GB| 7hr,11500,Paket Data,XL,shopee
69,Xtra Hotrod Special| 3hr,11900,Paket Data,XL,shopee
70,Xtra Combo Flex S 1.5GB 30 Hari,19000,Paket Data,XL,shopee
76,Xtra Hotrod Special S| 7hr,16250,Paket Data,XL,shopee
77,Xtra Hotrod Special 3GB| 7hr,14550,Paket Data,XL,shopee
78,Xtra ON 1GB,13000,Paket Data,XL,shopee
85,Kuota 250MB| 1hr + Voucher Steam Wallet 12rb,14900,Paket Data,XL,shopee
86,Xtra Hotrod Special S| 7hr,15675,Paket Data,XL,shopee
87,Xtra Hotrod Special M| 7hr,19050,Paket Data,XL,shopee
94,Xtra Hotrod Special 4.5GB| 7hr,19550,Paket Data,XL,shopee
95,Xtra Hotrod Special M| 7hr,18950,Paket Data,XL,shopee
96,"Hotrod 2GB, 7hari",16950,Paket Data,XL,shopee
102,Xtra Hotrod Special L| 7hr,25720,Paket Data,XL,shopee
103,Data 1GB / 30 hari,25100,Paket Data,XL,shopee
104,Xtra Hotrod Special 6.5GB| 7hr,24550,Paket Data,XL,shopee
111,Xtra ON 2GB,22050,Paket Data,XL,shopee
112,Xtra Hotrod Special L| 7hr,25295,Paket Data,XL,shopee
117,Xtra Hotrod Special XL| 7hr,33400,Paket Data,XL,shopee
118,"Hotrod 3GB, 7hari",23250,Paket Data,XL,shopee
119,Xtra Combo Flex S+ 3GB + Kuota Area Hingga 7GB + Bonus Flex,30360,Paket Data,XL,shopee
120,"HotRod 24Jam 30hr,  800MB",28500,Paket Data,XL,shopee
126,XTRA Bicara Nelpon &amp; Internet,28875,Paket Data,XL,shopee
127,Xtra Combo Flex M 4GB 30 Hari,38750,Paket Data,XL,shopee
128,Xtra Hotrod Special XL| 7hr,32520,Paket Data,XL,shopee
135,"XTRA Bicara Nelpon,  SMS &amp; Internet",34230,Paket Data,XL,shopee
136,Xtra Combo Flex S+| 30hr,33550,Paket Data,XL,shopee
137,Xtra Combo Flex M 5GB + Kuota Area Hingga 10GB + Bonus Flex,40590,Paket Data,XL,shopee
144,"AnyNet 150Mnt,  30 hari",37900,Paket Data,XL,shopee
145,Xtra Combo Flex 4GB+Kuota Area s/d 1.5GB+Bonus Flex,42950,Paket Data,XL,shopee
146,Xtra Combo Flex L 9GB 30 Hari,58500,Paket Data,XL,shopee
152,Xtra Combo Flex M| 30hr,46000,Paket Data,XL,shopee
153,"HotRod 24Jam 30hr,  1.5GB",47500,Paket Data,XL,shopee
154,Xtra Combo Flex M+| 30hr,47750,Paket Data,XL,shopee
159,Xtra Combo Flex L 9GB + Kuota Area Hingga 18GB + Bonus Flex,61950,Paket Data,XL,shopee
160,XTRA Combo 5GB + 10GB + Bonus Pulsa 10.000,56000,Paket Data,XL,shopee
161,XTRA Combo 5GB + 10GB + Bonus Pulsa 2.000,58000,Paket Data,XL,shopee
162,Xtra Combo Double Youtube 5GB+10GB,56250,Paket Data,XL,shopee
169,"AnyNet 250Mnt,  30 hari",57500,Paket Data,XL,shopee
170,"HotRod 24Jam 30hr,  3GB",56840,Paket Data,XL,shopee
175,Akrab 28GB| 2 Anggota| 30 Hari,59550,Paket Data,XL,shopee
176,Paket Akrab 28GB + Bonus Pulsa 10.000,61000,Paket Data,XL,shopee
177,Paket Akrab 28GB + Bonus Pulsa 2.000,60900,Paket Data,XL,shopee
178,Xtra Combo Flex 10GB+Kuota Area s/d 14GB+Bonus Flex,61750,Paket Data,XL,shopee
184,Kuota 1GB| 3hr + Voucher Steam Wallet 45rb,52700,Paket Data,XL,shopee
185,Xtra Combo Flex XL 15GB 30 Hari,82700,Paket Data,XL,shopee
186,XTRA Combo VIP 5GB + 10GB + Bonus Pulsa 10.000,68000,Paket Data,XL,shopee
192,XTRA Combo VIP 5GB + 10GB + Bonus Pulsa 2.000,65700,Paket Data,XL,shopee
193,Xtra Combo VIP Double Youtube 5GB+10GB,65575,Paket Data,XL,shopee
194,Xtra Combo Flex L| 30hr,66100,Paket Data,XL,shopee
195,"AnyNet 325Mnt,  30 hari",71500,Paket Data,XL,shopee
202,XTRA Combo VIP 5GB+5GB + Nelpon 30 Menit,74170,Paket Data,XL,shopee
203,Xtra Combo Flex L+| 30hr,75000,Paket Data,XL,shopee
209,Xtra Combo Flex XL 15GB + Kuota Area Hingga 30GB + Bonus Flex,87500,Paket Data,XL,shopee
210,Kuota 1GB| 3hr + Voucher Steam Wallet 60rb,69620,Paket Data,XL,shopee
211,XTRA Combo 10GB + 20GB + Bonus Pulsa 20.000,88000,Paket Data,XL,shopee
212,XTRA Combo 10GB + 20GB + Bonus Pulsa 5.000,88000,Paket Data,XL,shopee
219,Xtra Combo Double Youtube 10GB+20GB,85500,Paket Data,XL,shopee
220,Xtra Combo Flex 20GB+Kuota Area s/d 22GB+Bonus Flex,90150,Paket Data,XL,shopee
221,XTRA Combo VIP 10GB + 20GB + Bonus Pulsa 20.000,98000,Paket Data,XL,shopee
227,XTRA Combo VIP 10GB + 20GB + Bonus Pulsa 5.000,98000,Paket Data,XL,shopee
228,XTRA Combo VIP 10GB+10GB &amp; Free Fire 10GB,98700,Paket Data,XL,shopee
229,XTRA Combo VIP 10GB+10GB + Instagram 2GB,98700,Paket Data,XL,shopee
235,XTRA Combo VIP 10GB+10GB + Joox 10GB,98620,Paket Data,XL,shopee
236,XTRA Combo VIP 10GB10GB  Mobile Legends 10GB,98700,Paket Data,XL,shopee
237,Xtra Combo VIP Double Youtube 10GB+20GB,92250,Paket Data,XL,shopee
243,"AnyNet 300Mnt,  90 hari",95000,Paket Data,XL,shopee
244,"HotRod 24Jam 30hr,  6GB",97250,Paket Data,XL,shopee
245,Xtra Combo Flex XL| 30hr,94100,Paket Data,XL,shopee
251,Xtra Combo Flex XXL 26GB 30 Hari,113500,Paket Data,XL,shopee
252,XTRA Combo VIP 10GB+10GB + Nelpon 30 Menit,102070,Paket Data,XL,shopee
253,XTRA Combo VIP 10GB+10GB + Netflix 5GB,102300,Paket Data,XL,shopee
259,Xtra Combo Flex XXL 30GB + Kuota Area Hingga 60GB + Bonus Flex,119000,Paket Data,XL,shopee
260,Xtra Combo Flex XXXL 36GB 30 Hari,140200,Paket Data,XL,shopee
261,Kuota 2GB| 3hr + Voucher PlayStation Store Cash Cards (ID) 100rb,120750,Paket Data,XL,shopee
268,Akrab 63GB| 2 Anggota| 30 Hari,119073,Paket Data,XL,shopee
269,Kuota 2GB| 3hr + Voucher Steam Wallet 90rb,102850,Paket Data,XL,shopee
275,Paket Akrab 63GB + Bonus Pulsa 20.000,123000,Paket Data,XL,shopee
276,Paket Akrab 63GB + Bonus Pulsa 5.000,123000,Paket Data,XL,shopee
277,XTRA Combo 15GB + 30GB + Bonus Pulsa 10.000,128000,Paket Data,XL,shopee
283,XTRA Combo 15GB + 30GB + Bonus Pulsa 30.000,128000,Paket Data,XL,shopee
284,Xtra Combo Double Youtube 15GB+30GB,126250,Paket Data,XL,shopee
285,"HotRod 24Jam 30hr,  8GB",124900,Paket Data,XL,shopee
290,Xtra Combo Flex 35GB+Kuota Area s/d 40GB+Bonus Flex,127950,Paket Data,XL,shopee
291,Xtra Combo Flex XXXL 60GB + Kuota Area Hingga 120GB + Bonus Flex,145950,Paket Data,XL,shopee
292,XTRA Combo VIP 15GB + 30GB + Bonus Pulsa 10.000,138000,Paket Data,XL,shopee
293,XTRA Combo VIP 15GB + 30GB + Bonus Pulsa 30.000,138000,Paket Data,XL,shopee
299,XTRA Combo VIP 15GB+15GB &amp; XTRA Kuota Viu 5GB,138000,Paket Data,XL,shopee
300,XTRA Combo VIP 15GB+15GB + Instagram 2GB,138600,Paket Data,XL,shopee
301,Xtra Combo VIP Double Youtube 15GB+30GB,135850,Paket Data,XL,shopee
307,[Eksklusif] XTRA Combo VIP 15GB+15GB &amp; Free Fire 10GB,137610,Paket Data,XL,shopee
308,[Eksklusif] XTRA Combo VIP 15GB+15GB + Joox 10GB,137650,Paket Data,XL,shopee
309,[Eksklusif] XTRA Combo VIP 15GB+15GB + Mobile Legends 10GB,137650,Paket Data,XL,shopee
310,"AnyNet 500Mnt,  30 hari",137080,Paket Data,XL,shopee
316,Xtra Combo Flex XXL| 30hr,133000,Paket Data,XL,shopee
317,XTRA Combo VIP 15GB+15GB + Nelpon 30 Menit,140000,Paket Data,XL,shopee
318,XTRA Combo VIP 15GB+15GB + Netflix 5GB,140000,Paket Data,XL,shopee
324,"AnyNet 500Mnt,  90 hari",146600,Paket Data,XL,shopee
325,Kuota 2GB| 3hr + Voucher Steam Wallet 120rb,137120,Paket Data,XL,shopee
326,Xtra Combo Flex XXXL| 30hr,158000,Paket Data,XL,shopee
333,XTRA Combo 20GB + 40GB + Bonus Pulsa 15.000,178000,Paket Data,XL,shopee
334,XTRA Combo 20GB + 40GB + Bonus Pulsa 40.000,178000,Paket Data,XL,shopee
335,Xtra Combo Double Youtube 20GB+40GB,171596,Paket Data,XL,shopee
341,Xtra Combo VIP Double Youtube 20GB+40GB,177368,Paket Data,XL,shopee
342,"HotRod 24Jam 30hr,  12GB",170000,Paket Data,XL,shopee
343,Xtra Combo Flex 48GB+Kuota Area s/d 67GB+Bonus Flex,175950,Paket Data,XL,shopee
349,XTRA Combo VIP 20GB + 40GB + Bonus Pulsa 15.000,188000,Paket Data,XL,shopee
350,XTRA Combo VIP 20GB + 40GB + Bonus Pulsa 40.000,188000,Paket Data,XL,shopee
351,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota Free Fire 10GB| 30hr| 189rb,184100,Paket Data,XL,shopee
357,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota Instagram 2GB| 30hr| 189rb,184070,Paket Data,XL,shopee
358,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota Joox 10GB| 30hr| 189rb,184070,Paket Data,XL,shopee
359,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota Mobile Legend 10GB| 30hr| 189rb,184100,Paket Data,XL,shopee
366,XTRA Combo VIP 20GB+20GB + Nelpon 30 Menit,186000,Paket Data,XL,shopee
367,Akrab 144GB| 3 Anggota| 30 Hari,194755,Paket Data,XL,shopee
368,Paket Akrab 144GB + Bonus Pulsa 10.000,204000,Paket Data,XL,shopee
375,Paket Akrab 144GB + Bonus Pulsa 40.000,204000,Paket Data,XL,shopee
376,"HotRod 24Jam 30hr,  16GB",208000,Paket Data,XL,shopee
377,XTRA Combo 35GB + 70GB + Bonus Pulsa 20.000,238000,Paket Data,XL,shopee
383,XTRA Combo 35GB + 70GB + Bonus Pulsa 50.000,238000,Paket Data,XL,shopee
384,Xtra Combo Double Youtube 35GB+70GB,228779,Paket Data,XL,shopee
385,Kuota 2GB| 3hr + Voucher PlayStation Store Cash Cards (ID) 200rb,240950,Paket Data,XL,shopee
392,Xtra Combo Flex 80GB+Kuota Area s/d 105GB+Bonus Flex,232450,Paket Data,XL,shopee
393,XTRA Combo VIP 35GB + 70GB + Bonus Pulsa 20.000,248000,Paket Data,XL,shopee
394,XTRA Combo VIP 35GB + 70GB + Bonus Pulsa 50.000,248000,Paket Data,XL,shopee
401,XTRA Combo VIP 35GB+35GB &amp; XTRA Kuota Free Fire 10GB| 30hr| 249rb,240870,Paket Data,XL,shopee
402,XTRA Combo VIP 35GB+35GB &amp; XTRA Kuota Instagram 2GB| 30hr| 249rb,242000,Paket Data,XL,shopee
408,XTRA Combo VIP 35GB+35GB &amp; XTRA Kuota Joox 10GB| 30hr| 249rb,240800,Paket Data,XL,shopee
409,XTRA Combo VIP 35GB+35GB &amp; XTRA Kuota Mobile Legend 10GB| 30hr| 249rb,240870,Paket Data,XL,shopee
410,Xtra Combo VIP Double Youtube 35GB+70GB,233675,Paket Data,XL,shopee
416,XTRA Combo VIP 35GB+35GB + Nelpon 30 Menit,241600,Paket Data,XL,shopee
417,Akrab 260GB| 4 Anggota| 30 Hari,302727,Paket Data,XL,shopee
418,Paket Akrab 260GB + Bonus Pulsa 15.000,315000,Paket Data,XL,shopee
419,Paket Akrab 260GB + Bonus Pulsa 60.000,315000,Paket Data,XL,shopee
426,Kuota 2GB| 3hr + Voucher Steam Wallet 250rb,285620,Paket Data,XL,shopee
427,Kuota 2GB| 3hr + Voucher PlayStation Store Cash Cards (ID) 400rb,482250,Paket Data,XL,shopee
433,Akrab 460GB| 4 Anggota| 30 Hari,487391,Paket Data,XL,shopee
434,Paket Akrab 460GB + Bonus Pulsa 100.000,510000,Paket Data,XL,shopee
435,Paket Akrab 460GB + Bonus Pulsa 50.000,510000,Paket Data,XL,shopee
441,Kuota 2GB| 3hr + Voucher Steam Wallet 400rb,456250,Paket Data,XL,shopee
442,"XTRA Combo 6GB,  12 bulan (M)",542600,Paket Data,XL,shopee
443,Kuota 2GB| 3hr + Voucher Steam Wallet 600rb,685250,Paket Data,XL,shopee
450,"XTRA Combo 12GB,  12 bulan (L)",802700,Paket Data,XL,shopee
451,"XTRA Combo 18GB,  12 bulan (XL)",1152700,Paket Data,XL,shopee
457,"XTRA Combo 30GB,  12 bulan (2XL)",1502700,Paket Data,XL,shopee
458,"XTRA Combo 42GB,  12 bulan (3XL)",2002600,Paket Data,XL,shopee
0,+ Power Social Add-On (1 hari),3000,Paket Data,Live.On,shopee
1,+ Power Stream Add-On (1 hari),5000,Paket Data,Live.On,shopee
2,+ 50 SMS Add-On,10000,Paket Data,Live.On,shopee
3,+1GB Data Add-On,10000,Paket Data,Live.On,shopee
4,+30 Menit Call Add-On,10000,Paket Data,Live.On,shopee
5,+ Ultra Social Add-On (7 hari),15000,Paket Data,Live.On,shopee
6,+2GB Data Add-On,17000,Paket Data,Live.On,shopee
12,+60 Menit Call Add-On,17000,Paket Data,Live.On,shopee
13,+ Ultra Stream Add-On (7 hari),24500,Paket Data,Live.On,shopee
14,+100 Menit Call Add-On,25000,Paket Data,Live.On,shopee
20,+5GB Data Add-On,30000,Paket Data,Live.On,shopee
21,+ Super Social Add-On (30 hari),49000,Paket Data,Live.On,shopee
22,Paket Power On Recharge 25GB (30 Hari),80000,Paket Data,Live.On,shopee
28,+ Super Stream Add-On (30 hari),98000,Paket Data,Live.On,shopee
29,Paket Power Full Recharge 50GB (30 Hari),123000,Paket Data,Live.On,shopee
0,PLN Prepaid 20000,20075,PLN,,shopee
1,PLN Prepaid 20000,20100,PLN,,shopee
2,PLN Prepaid 50000,50075,PLN,,shopee
3,PLN Prepaid 50000,50100,PLN,,shopee
4,PLN Prepaid 100000,100075,PLN,,shopee
5,PLN Prepaid 200000,200075,PLN,,shopee
6,PLN Prepaid 500000,500075,PLN,,shopee
12,PLN Prepaid 1000000,1000075,PLN,,shopee
13,PLN Prepaid 5000000,5000075,PLN,,shopee
14,PLN Prepaid 10000000,10000075,PLN,,shopee
0,Free Fire 100 Diamonds,17760,Voucher Game,Garena Free Fire Powered by Google Play,shopee
1,Free Fire 310 Diamonds,54390,Voucher Game,Garena Free Fire Powered by Google Play,shopee
2,Free Fire 520 Diamonds,85470,Voucher Game,Garena Free Fire Powered by Google Play,shopee
3,Free Fire 1060 Diamonds,187590,Voucher Game,Garena Free Fire Powered by Google Play,shopee
4,Free Fire 2180 Diamonds,354855,Voucher Game,Garena Free Fire Powered by Google Play,shopee
5,Free Fire 5600 Diamonds,822063,Voucher Game,Garena Free Fire Powered by Google Play,shopee
0,Unipin Voucher IDR 5000,4793,Voucher Game,Unipin Voucher,shopee
1,Unipin Voucher IDR 10000,9560,Voucher Game,Unipin Voucher,shopee
2,Unipin Voucher IDR 20000,19160,Voucher Game,Unipin Voucher,shopee
3,Unipin Voucher IDR 50000,47700,Voucher Game,Unipin Voucher,shopee
4,Unipin Voucher IDR 100000,95400,Voucher Game,Unipin Voucher,shopee
5,Unipin Voucher IDR 300000,286750,Voucher Game,Unipin Voucher,shopee
6,Unipin Voucher IDR 500000,478350,Voucher Game,Unipin Voucher,shopee
0,Mobile Legends 50+5 Diamonds,16500,Voucher Game,Mobile Legends Powered by Google Play,shopee
1,Mobile Legends 50+5 Diamonds,16650,Voucher Game,Mobile Legends Powered by Google Play,shopee
2,Mobile Legends 250+25 Diamonds,83250,Voucher Game,Mobile Legends Powered by Google Play,shopee
3,Mobile Legends 500+65 Diamonds,165390,Voucher Game,Mobile Legends Powered by Google Play,shopee
4,Twilight Pass,165390,Voucher Game,Mobile Legends Powered by Google Play,shopee
5,Mobile Legends 1000+155 Diamonds,331890,Voucher Game,Mobile Legends Powered by Google Play,shopee
6,Mobile Legends 1500+265 Diamonds,487290,Voucher Game,Mobile Legends Powered by Google Play,shopee
13,Mobile Legends 2500+475 Diamonds,820290,Voucher Game,Mobile Legends Powered by Google Play,shopee
0,PUBG Mobile 60 UC,16500,Voucher Game,PUBG Mobile Powered by Google Play,shopee
