,SKU,price,category,brand,platform
14,GamesMAX Ketengan Harian,5180,Paket Data,Telkomsel,shopee
20,Kuota Telpon 5 Rb (85 Menit Tsel + 15 Menit All 1Hari),6200,Paket Data,Telkomsel,shopee
21,Data 100MB 7 hari,7900,Paket Data,Telkomsel,shopee
22,Data 10.000,10500,Paket Data,Telkomsel,shopee
27,Data 250MB 7 hari,10000,Paket Data,Telkomsel,shopee
28,GamesMAX Ketengan Mingguan,10100,Paket Data,Telkomsel,shopee
29,Internet Harian 10K 1 Hari,10125,Paket Data,Telkomsel,shopee
30,Paket Telepon 200 Menit / 1 Hari (185 Tsel &amp; 15 All),11500,Paket Data,Telkomsel,shopee
36,Kuota Telpon 10 Rb (170 Menit Tsel + 50 Menit All 3Hari),13250,Paket Data,Telkomsel,shopee
37,Data 500MB 15 hari,14900,Paket Data,Telkomsel,shopee
44,GamesMAX Power Weekly FF,15100,Paket Data,Telkomsel,shopee
45,GamesMAX Power Weekly MLBB,15100,Paket Data,Telkomsel,shopee
46,Data 20.000,20000,Paket Data,Telkomsel,shopee
52,GamesMAX Ketengan Bulanan,19950,Paket Data,Telkomsel,shopee
53,Internet Harian 20K 1 Hari,20000,Paket Data,Telkomsel,shopee
54,MAXstream 4GB,20000,Paket Data,Telkomsel,shopee
61,Data 1GB 30 hari,22500,Paket Data,Telkomsel,shopee
63,Data 750MB 7 hari,19500,Paket Data,Telkomsel,shopee
69,"Data GameMAX 3GB, 25.000",24900,Paket Data,Telkomsel,shopee
70,GamesMAX Power Silver FF,24990,Paket Data,Telkomsel,shopee
71,GamesMAX Power Silver MLBB,24990,Paket Data,Telkomsel,shopee
77,Gigamax Fit,25000,Paket Data,Telkomsel,shopee
78,Internet Harian 25K 3 Hari,25150,Paket Data,Telkomsel,shopee
79,Kuota Telpon 20 Rb (350 Menit Tsel + 30 Menit All Opr 7 Hari),23750,Paket Data,Telkomsel,shopee
85,Paket MusicMAX Smule 25.000,24900,Paket Data,Telkomsel,shopee
86,Paket NEW MusicMAX 25.000,25200,Paket Data,Telkomsel,shopee
87,Telkomsel Data 25.000,24850,Paket Data,Telkomsel,shopee
93,Telkomsel Data MAXstream 50.000,49700,Paket Data,Telkomsel,shopee
94,Telkomsel Paket Bicara 25.000,24900,Paket Data,Telkomsel,shopee
95,Paket Telepon 400 Menit / 3 Hari (370 Tsel &amp; 30 All),27500,Paket Data,Telkomsel,shopee
102,Kuota Telpon 25 Rb (550 Menit Tsel + 50 Menit All Opr 7 Hari),28500,Paket Data,Telkomsel,shopee
103,Internet Mingguan 30K,29850,Paket Data,Telkomsel,shopee
109,Internet Harian 40K 3 Hari,39750,Paket Data,Telkomsel,shopee
110,Paket Telepon 600 Menit / 7 Hari (550 Tsel &amp; 50 All),38750,Paket Data,Telkomsel,shopee
111,Telkomsel Paket Bicara 40.000,39700,Paket Data,Telkomsel,shopee
112,Data 2GB 30 hari,45300,Paket Data,Telkomsel,shopee
119,Internet Mingguan 45K,44950,Paket Data,Telkomsel,shopee
120,Vidio FIFA World Cup Qatar 2022 Mobile 49rb,48750,Paket Data,Telkomsel,shopee
126,GamesMAX Power Gold FF,49800,Paket Data,Telkomsel,shopee
127,GamesMAX Power Gold MLBB,49800,Paket Data,Telkomsel,shopee
128,Gigamax Basic,49900,Paket Data,Telkomsel,shopee
133,Telkomsel Data 50.000,49650,Paket Data,Telkomsel,shopee
134,Paket Internet OMG 55K (Zona),55250,Paket Data,Telkomsel,shopee
135,Kuota Telpon 50 Rb (1000 Menit Tsel + 100 Menit All Opr 30 Hari ),57000,Paket Data,Telkomsel,shopee
136,Paket Telepon 1300 Menit / 15 Hari (1200 Tsel &amp; 100 All),59750,Paket Data,Telkomsel,shopee
142,Paket Internet Bulanan OMG + Vidio 65K,64750,Paket Data,Telkomsel,shopee
143,Up to 4.5GB + 2GB OMG,67600,Paket Data,Telkomsel,shopee
144,GamesMAX Power Diamond FF,74690,Paket Data,Telkomsel,shopee
149,GamesMAX Power Diamond MLBB,74690,Paket Data,Telkomsel,shopee
150,Paket Internet OMG 75K (Zona),74450,Paket Data,Telkomsel,shopee
151,Paket Telepon 2100 Menit / 30 Hari (2000 Tsel &amp; 100 All),79500,Paket Data,Telkomsel,shopee
152,Data 8GB,84700,Paket Data,Telkomsel,shopee
158,Paket Internet Bulanan OMG + Vidio 85K,84750,Paket Data,Telkomsel,shopee
159,Vidio FIFA World Cup Qatar 2022 88rb,87500,Paket Data,Telkomsel,shopee
160,Data 4GB 30 hari,91000,Paket Data,Telkomsel,shopee
168,Vidio FIFA World Cup Qatar 2022 98rb,97700,Paket Data,Telkomsel,shopee
169,Data 12GB,97500,Paket Data,Telkomsel,shopee
175,Internet Combo 10GB,97500,Paket Data,Telkomsel,shopee
176,MAXstream Gala 24GB,99300,Paket Data,Telkomsel,shopee
177,Telkomsel Data MAXstream 100.000,97700,Paket Data,Telkomsel,shopee
184,Telkomsel Paket Bicara 105.000,104900,Paket Data,Telkomsel,shopee
185,Paket Internet OMG 110K (Zona),109000,Paket Data,Telkomsel,shopee
191,Kuota Telpon 100 Rb (2250 Menit Tsel + 250 Menit All Opr 30 Hari ),115000,Paket Data,Telkomsel,shopee
192,Paket Internet Bulanan OMG + Vidio 120K,119950,Paket Data,Telkomsel,shopee
193,Paket Telepon 6500 Menit / 30 Hari (6250 Menit &amp; 250 All),130500,Paket Data,Telkomsel,shopee
199,Data 8GB 30 hari,140500,Paket Data,Telkomsel,shopee
200,Internet RoaMAX Qatar 150rb,133500,Paket Data,Telkomsel,shopee
201,MAXstream Gala 40GB,148700,Paket Data,Telkomsel,shopee
207,Telkomsel Data MAXstream 150.000,146800,Paket Data,Telkomsel,shopee
208,Paket Internet OMG 160K (Zona),158500,Paket Data,Telkomsel,shopee
209,Paket Internet Bulanan OMG + Vidio 170K,169550,Paket Data,Telkomsel,shopee
216,Up to 50GB + 2GB MAXStream,194900,Paket Data,Telkomsel,shopee
217,Paket Internet OMG 210K (Zona),210000,Paket Data,Telkomsel,shopee
223,Paket Internet Bulanan OMG + Vidio 220K,219750,Paket Data,Telkomsel,shopee
224,Data 300.000,297000,Paket Data,Telkomsel,shopee
225,Internet RoaMAX Qatar 300rb,268700,Paket Data,Telkomsel,shopee
0,Happy 1.5GB 1 hari + Kuota Lokal 0.5GB,3825,Paket Data,three,shopee
1,Mix Small 3GB,4950,Paket Data,three,shopee
2,Mix Small 5GB,4950,Paket Data,three,shopee
3,Rahmat (Ramadan Hemat) 3GB 1 hari,4700,Paket Data,three,shopee
4,Happy 2.5GB 1 hari + Kuota Lokal 0.5GB,5025,Paket Data,three,shopee
5,Happy 2GB 1 Hari,5050,Paket Data,three,shopee
6,Happy 2GB 1 hari + Kuota Lokal 0.5GB,5200,Paket Data,three,shopee
12,Happy 2.5GB 1 hari + Kuota Lokal 0.5GB,5400,Paket Data,three,shopee
13,Happy 1GB,6150,Paket Data,three,shopee
14,Happy 1GB 3 Hari,6550,Paket Data,three,shopee
15,H3RO 12 Diamonds MLBB + 1GB,7600,Paket Data,three,shopee
21,Happy 1.5GB 7 hari + Kuota Lokal 1GB,8575,Paket Data,three,shopee
22,Happy 1.5GB 7 hari + Kuota Lokal 1GB,9400,Paket Data,three,shopee
23,Happy 3GB 2 Hari,9900,Paket Data,three,shopee
29,Happy 5GB 1 hari + Kuota Lokal 2GB,9525,Paket Data,three,shopee
30,Happy UL2GB (1GB + Unlimited YouTube),9500,Paket Data,three,shopee
31,Mix Small 2.75GB,9900,Paket Data,three,shopee
32,Happy 3GB 2 hari,10700,Paket Data,three,shopee
39,Happy 3GB 3 hari + Kuota Lokal 1GB,10475,Paket Data,three,shopee
40,Happy 5GB 1 hari + Kuota Lokal 2GB,10450,Paket Data,three,shopee
45,Mix Small 2.75GB,10900,Paket Data,three,shopee
46,Happy 2GB,11900,Paket Data,three,shopee
47,Happy 3GB 3 hari + Kuota Lokal 1GB,11200,Paket Data,three,shopee
48,(closed) AON 3GB,13850,Paket Data,three,shopee
54,(closed) AON 3GB,13975,Paket Data,three,shopee
55,Happy 3GB,14200,Paket Data,three,shopee
56,Happy 3GB 30 hari,14275,Paket Data,three,shopee
63,Happy 5GB 3 hari + Kuota Lokal 2GB,14275,Paket Data,three,shopee
64,Paket Bebas Bicara 60 Menit,14799,Paket Data,three,shopee
65,AON 2.5GB + Kuota Lokal 1.5GB,15025,Paket Data,three,shopee
71,AON 3GB,14800,Paket Data,three,shopee
72,Happy 3GB 7 Hari,14450,Paket Data,three,shopee
73,Happy 5GB 3 hari + Kuota Lokal 2GB,15400,Paket Data,three,shopee
80,Happy 3.5GB 5 hari + Kuota Lokal 2.5GB,16650,Paket Data,three,shopee
81,(closed) AON 4GB,17900,Paket Data,three,shopee
87,Keep ON 3GB + VIU 3 Hari,20000,Paket Data,three,shopee
88,(closed) AON 4GB,18825,Paket Data,three,shopee
89,AON 3GB + Kuota Lokal 1.5GB,19400,Paket Data,three,shopee
95,Cicilan 13GB Rp 60RB (Cicil 4x),19800,Paket Data,three,shopee
96,Cicilan 13GB Rp60RB (Cicil 4X),19700,Paket Data,three,shopee
97,Happy 5GB 7 hari + Kuota Lokal 3GB,19025,Paket Data,three,shopee
103,Mix Small 3GB,19610,Paket Data,three,shopee
104,Rahmat (Ramadan Hemat) 30GB 7 hari,18700,Paket Data,three,shopee
105,AON 3.5GB + Kuota Lokal 3GB,19525,Paket Data,three,shopee
112,AON 4GB,19050,Paket Data,three,shopee
113,Happy 6GB 5 hari + Kuota Lokal 3GB,19975,Paket Data,three,shopee
114,AON 3GB + Kuota Lokal 1.5GB,21200,Paket Data,three,shopee
120,Happy 3.5GB 30 hari + Kuota Lokal 2.5GB,20550,Paket Data,three,shopee
121,Happy 5GB 7 hari + Kuota Lokal 3GB,20550,Paket Data,three,shopee
122,AON 4GB + Kuota Lokal 2.5GB,24000,Paket Data,three,shopee
128,Cicilan 18GB Rp 80RB (Cicil 4x),24800,Paket Data,three,shopee
129,Cicilan 18GB Rp80RB (Cicil 4X),24550,Paket Data,three,shopee
130,Happy 5GB,24750,Paket Data,three,shopee
135,Mix Small 3.75GB,24510,Paket Data,three,shopee
136,AON 4GB + Kuota Lokal 2.5GB,25900,Paket Data,three,shopee
137,Happy 9GB 5 hari + Kuota Lokal 1GB,25650,Paket Data,three,shopee
138,(closed) AON 6GB,26950,Paket Data,three,shopee
145,Keep ON 5GB + VIU 7 Hari,28600,Paket Data,three,shopee
146,(closed) AON 6GB,28250,Paket Data,three,shopee
147,Cicilan 23GB Rp 100RB (Cicil 4x),29800,Paket Data,three,shopee
153,Cicilan 23GB Rp100RB (Cicil 4X),29800,Paket Data,three,shopee
154,H3RO Max,28000,Paket Data,three,shopee
155,Happy 7GB 30 hari + Kuota Lokal 4GB + TikTok 5GB,28525,Paket Data,three,shopee
161,KeepOn 5GB + KlikFilm,29500,Paket Data,three,shopee
162,Paket Bebas Bicara 150 Menit,29500,Paket Data,three,shopee
163,(closed) AON 6GB,28550,Paket Data,three,shopee
169,AON 6GB + Kuota Lokal 4GB,28550,Paket Data,three,shopee
170,Happy 7GB 30 hari + Kuota Lokal 4GB,29850,Paket Data,three,shopee
171,Mix Kuota ++ 1.25GB,33300,Paket Data,three,shopee
177,H3RO 85 Diamonds MLBB + 5GB,33000,Paket Data,three,shopee
178,Mix Combo 2GB + 20 mnt,35000,Paket Data,three,shopee
179,Happy 10GB 10 hari + Kuota Lokal 4GB,36200,Paket Data,three,shopee
185,(closed) AON 12GB,36500,Paket Data,three,shopee
186,(closed) AON 12GB,37700,Paket Data,three,shopee
187,AON 7GB + Kuota Lokal 4GB,38200,Paket Data,three,shopee
192,AON 7GB + Kuota Lokal 4GB,41200,Paket Data,three,shopee
193,(closed) AON 12GB,38100,Paket Data,three,shopee
194,AON 9GB + Kuota Lokal 6GB,40025,Paket Data,three,shopee
195,Happy 11GB 30 hari + Kuota Lokal 6GB + TikTok 5GB,42775,Paket Data,three,shopee
202,[PROMO] Tri MAU 3GB,34900,Paket Data,three,shopee
203,(closed) AON 16GB,45000,Paket Data,three,shopee
204,(closed) AON 16GB,47150,Paket Data,three,shopee
210,(closed) Happy 12GB,48500,Paket Data,three,shopee
211,AddOn 12GB,47339,Paket Data,three,shopee
212,AON 10GB + Kuota Lokal 6GB,47700,Paket Data,three,shopee
219,Kuota 10GB + Genflix 30 hari,49350,Paket Data,three,shopee
220,Mix Kuota ++ 2.25GB,50000,Paket Data,three,shopee
225,Mix Super 10GB,49100,Paket Data,three,shopee
226,Paket Bebas Bicara 250 Menit,49100,Paket Data,three,shopee
227,Tri MAU 12GB,49500,Paket Data,three,shopee
228,Kuota 10GB + Klikfilm 30 hari,49350,Paket Data,three,shopee
235,AddOn 12GB,51000,Paket Data,three,shopee
236,AON 10GB + Kuota Lokal 6GB,51600,Paket Data,three,shopee
242,(closed) AON 16GB,50500,Paket Data,three,shopee
243,(closed) AON Unlimited 26GB,59900,Paket Data,three,shopee
244,AON 12GB + Kuota Lokal 8GB,51050,Paket Data,three,shopee
251,Happy 12GB,53000,Paket Data,three,shopee
252,Happy 13GB 30 hari + Kuota Lokal 6GB,51350,Paket Data,three,shopee
253,Happy 14GB 30 hari + Kuota Lokal 10GB + TikTok 5GB,52275,Paket Data,three,shopee
260,AON 14GB + Kuota Lokal 7GB,57300,Paket Data,three,shopee
261,Happy 14GB 30 hari + Kuota Lokal 10GB,56900,Paket Data,three,shopee
262,Happy 18GB,57600,Paket Data,three,shopee
268,Happy 18GB 30 hari + Kuota Lokal 10GB + TikTok 5GB,57025,Paket Data,three,shopee
269,Keep ON 8.5GB + VIU 30 Hari,59350,Paket Data,three,shopee
270,AON 14GB + Kuota Lokal 7GB,62200,Paket Data,three,shopee
276,H3RO 170 Diamonds MLBB + 10GB,61500,Paket Data,three,shopee
277,Kuota 10GB + Viu 30 hari ,64250,Paket Data,three,shopee
278,(closed) AON UL 26GB,63250,Paket Data,three,shopee
283,Happy 18GB,67500,Paket Data,three,shopee
284,Happy 30GB 30 hari + Kuota Lokal 10GB + TikTok 5GB,66525,Paket Data,three,shopee
285,[PROMO] Tri MAU 15GB,59900,Paket Data,three,shopee
286,(closed) AON 26GB UL,68700,Paket Data,three,shopee
292,AON Unlimited 26GB,69375,Paket Data,three,shopee
293,AddOn 32GB,71300,Paket Data,three,shopee
294,Happy 30GB 30 hari + Kuota Lokal 10GB,70000,Paket Data,three,shopee
300,Mix Combo 32GB + 30 mnt,73510,Paket Data,three,shopee
301,Happy UL 52GB,74500,Paket Data,three,shopee
302,(closed) AON Unlimited 30GB,80000,Paket Data,three,shopee
309,AON Unlimited 26GB,76500,Paket Data,three,shopee
310,Happy 26GB,79300,Paket Data,three,shopee
316,Happy UL 52GB,77800,Paket Data,three,shopee
317,AddOn 38GB,81250,Paket Data,three,shopee
318,Happy 42GB 30 hari + Kuota Lokal 8GB + TikTok 5GB,80775,Paket Data,three,shopee
324,(closed) AON UL 30GB,82950,Paket Data,three,shopee
325,(closed) AON 32GB,86800,Paket Data,three,shopee
326,Happy 42GB 30 hari + Kuota Lokal 8GB,84500,Paket Data,three,shopee
332,Mix Combo 38GB + 30mnt,89400,Paket Data,three,shopee
333,Mix Super 24GB,88650,Paket Data,three,shopee
334,[PROMO] Tri MAU 20GB,69900,Paket Data,three,shopee
341,Happy 25GB,91000,Paket Data,three,shopee
342,AON 30GB UL,92800,Paket Data,three,shopee
347,(closed) AON 32GB,94500,Paket Data,three,shopee
348,AON 40GB + Kuota Lokal 10GB,95050,Paket Data,three,shopee
349,AON 40GB + Kuota Lokal 10GB,95100,Paket Data,three,shopee
350,H3RO 296 Diamonds MLBB + 25GB,94500,Paket Data,three,shopee
356,Mix Super 30GB,98300,Paket Data,three,shopee
357,AON 40GB + Kuota Lokal 10GB,101500,Paket Data,three,shopee
358,(closed) AON Unlimited 36GB,104924,Paket Data,three,shopee
364,Happy 45GB,105800,Paket Data,three,shopee
365,Happy 50GB 30 hari + Kuota Lokal 14GB,105000,Paket Data,three,shopee
366,Happy 55GB 30 hari + Kuota Lokal 15GB + TikTok 5GB,106050,Paket Data,three,shopee
372,MovieMax 30GB + Genflix,113500,Paket Data,three,shopee
373,MovieMax 30GB + KlikFilm,113500,Paket Data,three,shopee
374,MovieMax 30GB + Viu,113500,Paket Data,three,shopee
380,Home 117GB,112000,Paket Data,three,shopee
381,AON 36GB UL,114300,Paket Data,three,shopee
382,Home 120GB,112950,Paket Data,three,shopee
388,Home 117GB,118900,Paket Data,three,shopee
389,Home 60GB,120000,Paket Data,three,shopee
390,Happy 100GB,131500,Paket Data,three,shopee
397,Happy 100GB 30 Hari + Kuota Lokal 20GB + TikTok 5GB,131050,Paket Data,three,shopee
398,Happy 130GB 30 hari + Kuota Lokal 20GB + TikTok 5GB,138000,Paket Data,three,shopee
399,Happy 130GB 30 hari,142600,Paket Data,three,shopee
406,Home 150GB,143000,Paket Data,three,shopee
407,Home 150GB,141250,Paket Data,three,shopee
408,Happy 100GB 30 hari + Kuota Lokal 20GB,200000,Paket Data,three,shopee
415,Happy 130GB 30 hari,250000,Paket Data,three,shopee
0,XTRA Combo Lite 13GB,62000,Paket Data,XL,shopee
1,XTRA Combo Lite 25GB,99000,Paket Data,XL,shopee
2,XTRA Combo Lite 37GB,119500,Paket Data,XL,shopee
3,XTRA Combo Lite 4.5GB,27500,Paket Data,XL,shopee
4,XTRA Combo Lite 7GB,39000,Paket Data,XL,shopee
5,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota TikTok 2GB,185000,Paket Data,XL,shopee
6,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota Viu 5GB,185000,Paket Data,XL,shopee
12,XTRA Combo VIP 35GB+35GB &amp; XTRA Kuota TikTok 2GB,241000,Paket Data,XL,shopee
13,XTRA Combo VIP 35GB+35GB &amp; XTRA Kuota Viu 5GB,241000,Paket Data,XL,shopee
14,"Xtra Edukasi 2GB, 1hr",1300,Paket Data,XL,shopee
21,"Xtra Conference 2GB, 1hr",2300,Paket Data,XL,shopee
22,"Xtra Edukasi 5GB, 3hr",2800,Paket Data,XL,shopee
23,Blue 1GB| 2hr,4800,Paket Data,XL,shopee
31,"Xtra Conference 5GB, 3hr",4300,Paket Data,XL,shopee
38,"Hotrod 500MB, 7hari",4950,Paket Data,XL,shopee
39,Kuota 100MB| 1hr + Voucher Steam Wallet 6rb,7100,Paket Data,XL,shopee
46,"Xtra Edukasi 15GB, 7hr",8000,Paket Data,XL,shopee
47,Blue 3GB| 2hr,9450,Paket Data,XL,shopee
52,Hotrod 1GB / 7 hari,9000,Paket Data,XL,shopee
53,Kuota 100MB| 1hr + Voucher Steam Wallet 8rb,9950,Paket Data,XL,shopee
54,"Hotrod 1.5GB, 3hari",8950,Paket Data,XL,shopee
55,"Xtra Kuota 30GB,  30 hari",11900,Paket Data,XL,shopee
61,"AnyNet 400Mnt,  7 hari",11450,Paket Data,XL,shopee
62,"Xtra Conference 15GB, 7hr",10300,Paket Data,XL,shopee
63,Xtra Hotrod Special 2GB| 7hr,11500,Paket Data,XL,shopee
69,Xtra Combo Flex S 1.5GB 30 Hari,16750,Paket Data,XL,shopee
70,Xtra Hotrod Special S| 7hr,14420,Paket Data,XL,shopee
71,Xtra Hotrod Special 3GB| 7hr,14550,Paket Data,XL,shopee
77,Xtra ON 1GB,14150,Paket Data,XL,shopee
78,Kuota 250MB| 1hr + Voucher Steam Wallet 12rb,14900,Paket Data,XL,shopee
79,Xtra Hotrod Special M| 7hr,17010,Paket Data,XL,shopee
80,Xtra Hotrod Special 4.5GB| 7hr,19550,Paket Data,XL,shopee
86,"Hotrod 2GB, 7hari",16950,Paket Data,XL,shopee
87,Xtra Hotrod Special L| 7hr,22910,Paket Data,XL,shopee
88,Data 1GB / 30 hari,25100,Paket Data,XL,shopee
94,Xtra Hotrod Special 6.5GB| 7hr,24550,Paket Data,XL,shopee
95,Xtra ON 2GB,23150,Paket Data,XL,shopee
96,Xtra Hotrod Special XL| 7hr,28710,Paket Data,XL,shopee
102,"Hotrod 3GB, 7hari",23250,Paket Data,XL,shopee
103,Xtra Combo Flex S+ 3GB + Kuota Area Hingga 7GB + Bonus Flex,30530,Paket Data,XL,shopee
104,"HotRod 24Jam 30hr,  800MB",28500,Paket Data,XL,shopee
110,XTRA Bicara Nelpon &amp; Internet,28875,Paket Data,XL,shopee
111,Xtra Combo Flex M 4GB 30 Hari,38750,Paket Data,XL,shopee
112,"XTRA Bicara Nelpon,  SMS &amp; Internet",33250,Paket Data,XL,shopee
118,Xtra Combo Flex M 5GB + Kuota Area Hingga 10GB + Bonus Flex,40480,Paket Data,XL,shopee
119,"AnyNet 150Mnt,  30 hari",38000,Paket Data,XL,shopee
120,Xtra Combo Flex 4GB+Kuota Area s/d 1.5GB+Bonus Flex,42950,Paket Data,XL,shopee
125,Xtra Combo Flex L 9GB 30 Hari,58500,Paket Data,XL,shopee
126,"HotRod 24Jam 30hr,  1.5GB",47500,Paket Data,XL,shopee
127,Xtra Combo Flex L 9GB + Kuota Area Hingga 18GB + Bonus Flex,60800,Paket Data,XL,shopee
128,XTRA Combo 5GB + 10GB + Bonus Pulsa 10.000,56000,Paket Data,XL,shopee
134,XTRA Combo 5GB + 10GB + Bonus Pulsa 2.000,58000,Paket Data,XL,shopee
135,Xtra Combo Double Youtube 5GB+10GB,57200,Paket Data,XL,shopee
136,"AnyNet 250Mnt,  30 hari",57500,Paket Data,XL,shopee
142,"HotRod 24Jam 30hr,  3GB",56840,Paket Data,XL,shopee
143,Akrab 28GB| 2 Anggota| 30 Hari,59550,Paket Data,XL,shopee
144,Paket Akrab 28GB + Bonus Pulsa 10.000,61000,Paket Data,XL,shopee
145,Paket Akrab 28GB + Bonus Pulsa 2.000,60900,Paket Data,XL,shopee
151,Xtra Combo Flex 10GB+Kuota Area s/d 14GB+Bonus Flex,61750,Paket Data,XL,shopee
152,Kuota 1GB| 3hr + Voucher Steam Wallet 45rb,52700,Paket Data,XL,shopee
153,Xtra Combo Flex XL 15GB 30 Hari,82700,Paket Data,XL,shopee
159,XTRA Combo VIP 5GB + 10GB + Bonus Pulsa 10.000,68000,Paket Data,XL,shopee
160,XTRA Combo VIP 5GB + 10GB + Bonus Pulsa 2.000,65700,Paket Data,XL,shopee
161,Xtra Combo VIP Double Youtube 5GB+10GB,65575,Paket Data,XL,shopee
168,"AnyNet 325Mnt,  30 hari",71500,Paket Data,XL,shopee
169,XTRA Combo VIP 5GB+5GB + Nelpon 30 Menit,74170,Paket Data,XL,shopee
175,Xtra Combo Flex XL 15GB + Kuota Area Hingga 30GB + Bonus Flex,87500,Paket Data,XL,shopee
176,Kuota 1GB| 3hr + Voucher Steam Wallet 60rb,69620,Paket Data,XL,shopee
177,XTRA Combo 10GB + 20GB + Bonus Pulsa 20.000,88000,Paket Data,XL,shopee
182,XTRA Combo 10GB + 20GB + Bonus Pulsa 5.000,88000,Paket Data,XL,shopee
183,Xtra Combo Double Youtube 10GB+20GB,85500,Paket Data,XL,shopee
184,Xtra Combo Flex 20GB+Kuota Area s/d 22GB+Bonus Flex,90150,Paket Data,XL,shopee
185,XTRA Combo VIP 10GB + 20GB + Bonus Pulsa 20.000,98000,Paket Data,XL,shopee
190,XTRA Combo VIP 10GB + 20GB + Bonus Pulsa 5.000,98000,Paket Data,XL,shopee
191,XTRA Combo VIP 10GB+10GB &amp; Free Fire 10GB,98700,Paket Data,XL,shopee
192,XTRA Combo VIP 10GB+10GB + Instagram 2GB,98700,Paket Data,XL,shopee
193,XTRA Combo VIP 10GB+10GB + Joox 10GB,98620,Paket Data,XL,shopee
200,XTRA Combo VIP 10GB10GB  Mobile Legends 10GB,98700,Paket Data,XL,shopee
201,Xtra Combo VIP Double Youtube 10GB+20GB,92907,Paket Data,XL,shopee
202,"AnyNet 300Mnt,  90 hari",95000,Paket Data,XL,shopee
208,"HotRod 24Jam 30hr,  6GB",97250,Paket Data,XL,shopee
209,Xtra Combo Flex XXL 26GB 30 Hari,113500,Paket Data,XL,shopee
210,XTRA Combo VIP 10GB+10GB + Nelpon 30 Menit,102070,Paket Data,XL,shopee
211,XTRA Combo VIP 10GB+10GB + Netflix 5GB,102300,Paket Data,XL,shopee
217,Xtra Combo Flex XXL 30GB + Kuota Area Hingga 60GB + Bonus Flex,119000,Paket Data,XL,shopee
218,Xtra Combo Flex XXXL 36GB 30 Hari,140200,Paket Data,XL,shopee
219,Kuota 2GB| 3hr + Voucher PlayStation Store Cash Cards (ID) 100rb,120750,Paket Data,XL,shopee
226,Akrab 63GB| 2 Anggota| 30 Hari,119073,Paket Data,XL,shopee
227,Kuota 2GB| 3hr + Voucher Steam Wallet 90rb,102850,Paket Data,XL,shopee
234,Paket Akrab 63GB + Bonus Pulsa 20.000,123000,Paket Data,XL,shopee
235,Paket Akrab 63GB + Bonus Pulsa 5.000,123000,Paket Data,XL,shopee
236,XTRA Combo 15GB + 30GB + Bonus Pulsa 10.000,128000,Paket Data,XL,shopee
243,XTRA Combo 15GB + 30GB + Bonus Pulsa 30.000,128000,Paket Data,XL,shopee
244,Xtra Combo Double Youtube 15GB+30GB,126250,Paket Data,XL,shopee
249,"HotRod 24Jam 30hr,  8GB",124900,Paket Data,XL,shopee
250,Xtra Combo Flex 35GB+Kuota Area s/d 40GB+Bonus Flex,127950,Paket Data,XL,shopee
251,Xtra Combo Flex XXXL 60GB + Kuota Area Hingga 120GB + Bonus Flex,145950,Paket Data,XL,shopee
252,XTRA Combo VIP 15GB + 30GB + Bonus Pulsa 10.000,138000,Paket Data,XL,shopee
258,XTRA Combo VIP 15GB + 30GB + Bonus Pulsa 30.000,138000,Paket Data,XL,shopee
259,XTRA Combo VIP 15GB+15GB &amp; XTRA Kuota Viu 5GB,138000,Paket Data,XL,shopee
260,XTRA Combo VIP 15GB+15GB + Instagram 2GB,138600,Paket Data,XL,shopee
267,Xtra Combo VIP Double Youtube 15GB+30GB,135850,Paket Data,XL,shopee
268,[Eksklusif] XTRA Combo VIP 15GB+15GB &amp; Free Fire 10GB,137610,Paket Data,XL,shopee
269,[Eksklusif] XTRA Combo VIP 15GB+15GB + Joox 10GB,137650,Paket Data,XL,shopee
275,[Eksklusif] XTRA Combo VIP 15GB+15GB + Mobile Legends 10GB,137650,Paket Data,XL,shopee
276,"AnyNet 500Mnt,  30 hari",137080,Paket Data,XL,shopee
277,XTRA Combo VIP 15GB+15GB + Nelpon 30 Menit,140000,Paket Data,XL,shopee
284,XTRA Combo VIP 15GB+15GB + Netflix 5GB,140000,Paket Data,XL,shopee
285,"AnyNet 500Mnt,  90 hari",146600,Paket Data,XL,shopee
291,Kuota 2GB| 3hr + Voucher Steam Wallet 120rb,137120,Paket Data,XL,shopee
292,XTRA Combo 20GB + 40GB + Bonus Pulsa 15.000,178000,Paket Data,XL,shopee
293,XTRA Combo 20GB + 40GB + Bonus Pulsa 40.000,178000,Paket Data,XL,shopee
294,Xtra Combo Double Youtube 20GB+40GB,171596,Paket Data,XL,shopee
301,Xtra Combo VIP Double Youtube 20GB+40GB,177368,Paket Data,XL,shopee
302,"HotRod 24Jam 30hr,  12GB",170000,Paket Data,XL,shopee
303,Xtra Combo Flex 48GB+Kuota Area s/d 67GB+Bonus Flex,175950,Paket Data,XL,shopee
310,XTRA Combo VIP 20GB + 40GB + Bonus Pulsa 15.000,188000,Paket Data,XL,shopee
311,XTRA Combo VIP 20GB + 40GB + Bonus Pulsa 40.000,188000,Paket Data,XL,shopee
312,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota Free Fire 10GB| 30hr| 189rb,184100,Paket Data,XL,shopee
318,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota Instagram 2GB| 30hr| 189rb,184070,Paket Data,XL,shopee
