,SKU,price,category,brand,platform
69,GamesMAX Power Silver MLBB,24990,Paket Data,Telkomsel,shopee
70,Gigamax Fit,25000,Paket Data,Telkomsel,shopee
77,Internet Harian 25K 3 Hari,25150,Paket Data,Telkomsel,shopee
78,Kuota Telpon 20 Rb (350 Menit Tsel + 30 Menit All Opr 7 Hari),23750,Paket Data,Telkomsel,shopee
79,Paket MusicMAX Smule 25.000,24900,Paket Data,Telkomsel,shopee
85,Paket NEW MusicMAX 25.000,25200,Paket Data,Telkomsel,shopee
86,Telkomsel Data 25.000,24850,Paket Data,Telkomsel,shopee
87,Telkomsel Data MAXstream 50.000,49700,Paket Data,Telkomsel,shopee
94,Telkomsel Paket Bicara 25.000,24900,Paket Data,Telkomsel,shopee
95,Paket Telepon 400 Menit / 3 Hari (370 Tsel &amp; 30 All),27500,Paket Data,Telkomsel,shopee
96,Kuota Telpon 25 Rb (550 Menit Tsel + 50 Menit All Opr 7 Hari),28500,Paket Data,Telkomsel,shopee
103,Internet Mingguan 30K,29850,Paket Data,Telkomsel,shopee
104,Internet Harian 40K 3 Hari,39750,Paket Data,Telkomsel,shopee
110,Paket Telepon 600 Menit / 7 Hari (550 Tsel &amp; 50 All),38750,Paket Data,Telkomsel,shopee
111,Telkomsel Paket Bicara 40.000,39700,Paket Data,Telkomsel,shopee
112,Data 2GB 30 hari,45300,Paket Data,Telkomsel,shopee
120,Internet Mingguan 45K,44950,Paket Data,Telkomsel,shopee
126,Vidio FIFA World Cup Qatar 2022 Mobile 49rb,48750,Paket Data,Telkomsel,shopee
127,GamesMAX Power Gold FF,49800,Paket Data,Telkomsel,shopee
128,GamesMAX Power Gold MLBB,49800,Paket Data,Telkomsel,shopee
135,Gigamax Basic,49900,Paket Data,Telkomsel,shopee
136,Telkomsel Data 50.000,49650,Paket Data,Telkomsel,shopee
142,Paket Internet OMG 55K (Zona),55250,Paket Data,Telkomsel,shopee
143,Kuota Telpon 50 Rb (1000 Menit Tsel + 100 Menit All Opr 30 Hari ),57000,Paket Data,Telkomsel,shopee
144,Paket Telepon 1300 Menit / 15 Hari (1200 Tsel &amp; 100 All),59750,Paket Data,Telkomsel,shopee
150,Paket Internet Bulanan OMG + Vidio 65K,64750,Paket Data,Telkomsel,shopee
151,Up to 4.5GB + 2GB OMG,67600,Paket Data,Telkomsel,shopee
152,GamesMAX Power Diamond FF,74690,Paket Data,Telkomsel,shopee
153,GamesMAX Power Diamond MLBB,74690,Paket Data,Telkomsel,shopee
160,Paket Internet OMG 75K (Zona),74450,Paket Data,Telkomsel,shopee
161,Paket Telepon 2100 Menit / 30 Hari (2000 Tsel &amp; 100 All),79500,Paket Data,Telkomsel,shopee
167,Data 8GB,84700,Paket Data,Telkomsel,shopee
168,Paket Internet Bulanan OMG + Vidio 85K,84750,Paket Data,Telkomsel,shopee
169,Vidio FIFA World Cup Qatar 2022 88rb,87500,Paket Data,Telkomsel,shopee
170,Data 4GB 30 hari,91000,Paket Data,Telkomsel,shopee
177,Vidio FIFA World Cup Qatar 2022 98rb,97700,Paket Data,Telkomsel,shopee
178,Data 12GB,97500,Paket Data,Telkomsel,shopee
184,Internet Combo 10GB,97500,Paket Data,Telkomsel,shopee
185,MAXstream Gala 24GB,99300,Paket Data,Telkomsel,shopee
186,Telkomsel Data MAXstream 100.000,97700,Paket Data,Telkomsel,shopee
192,Telkomsel Paket Bicara 105.000,104900,Paket Data,Telkomsel,shopee
193,Paket Internet OMG 110K (Zona),109000,Paket Data,Telkomsel,shopee
194,Kuota Telpon 100 Rb (2250 Menit Tsel + 250 Menit All Opr 30 Hari ),115000,Paket Data,Telkomsel,shopee
201,Paket Internet Bulanan OMG + Vidio 120K,119950,Paket Data,Telkomsel,shopee
202,Paket Telepon 6500 Menit / 30 Hari (6250 Menit &amp; 250 All),130500,Paket Data,Telkomsel,shopee
208,Data 8GB 30 hari,140500,Paket Data,Telkomsel,shopee
209,Internet RoaMAX Qatar 150rb,133500,Paket Data,Telkomsel,shopee
210,MAXstream Gala 40GB,148700,Paket Data,Telkomsel,shopee
217,Telkomsel Data MAXstream 150.000,146800,Paket Data,Telkomsel,shopee
218,Paket Internet OMG 160K (Zona),158500,Paket Data,Telkomsel,shopee
219,Paket Internet Bulanan OMG + Vidio 170K,169550,Paket Data,Telkomsel,shopee
225,Up to 50GB + 2GB MAXStream,194900,Paket Data,Telkomsel,shopee
226,Paket Internet OMG 210K (Zona),210000,Paket Data,Telkomsel,shopee
227,Paket Internet Bulanan OMG + Vidio 220K,219750,Paket Data,Telkomsel,shopee
233,Data 300.000,297000,Paket Data,Telkomsel,shopee
234,Internet RoaMAX Qatar 300rb,268700,Paket Data,Telkomsel,shopee
0,Happy 1.5GB 1 hari + Kuota Lokal 0.5GB,3825,Paket Data,three,shopee
1,Mix Small 5GB,4950,Paket Data,three,shopee
2,Rahmat (Ramadan Hemat) 3GB 1 hari,4700,Paket Data,three,shopee
3,Happy 2.5GB 1 hari + Kuota Lokal 0.5GB,5025,Paket Data,three,shopee
4,Happy 2GB 1 Hari,5050,Paket Data,three,shopee
5,Happy 1GB,6150,Paket Data,three,shopee
6,Happy 1GB 3 Hari,6550,Paket Data,three,shopee
12,H3RO 12 Diamonds MLBB + 1GB,7600,Paket Data,three,shopee
13,Happy 1.5GB 7 hari + Kuota Lokal 1GB,8575,Paket Data,three,shopee
14,Happy 3GB 2 Hari,9900,Paket Data,three,shopee
20,Happy 5GB 1 hari + Kuota Lokal 2GB,9525,Paket Data,three,shopee
21,Happy UL2GB (1GB + Unlimited YouTube),9500,Paket Data,three,shopee
22,Mix Small 2.75GB,9900,Paket Data,three,shopee
23,Happy 3GB 3 hari + Kuota Lokal 1GB,10475,Paket Data,three,shopee
29,Happy 2GB,11900,Paket Data,three,shopee
30,(closed) AON 3GB,13850,Paket Data,three,shopee
31,(closed) AON 3GB,13975,Paket Data,three,shopee
38,Happy 3GB,14200,Paket Data,three,shopee
39,Happy 3GB 30 hari,14275,Paket Data,three,shopee
45,Happy 5GB 3 hari + Kuota Lokal 2GB,14275,Paket Data,three,shopee
46,Paket Bebas Bicara 60 Menit,14799,Paket Data,three,shopee
47,AON 2.5GB + Kuota Lokal 1.5GB,15025,Paket Data,three,shopee
53,AON 3GB,14800,Paket Data,three,shopee
54,Happy 3GB 7 Hari,14450,Paket Data,three,shopee
55,(closed) AON 4GB,17900,Paket Data,three,shopee
61,Keep ON 3GB + VIU 3 Hari,20000,Paket Data,three,shopee
62,(closed) AON 4GB,18825,Paket Data,three,shopee
63,AON 3GB + Kuota Lokal 1.5GB,19400,Paket Data,three,shopee
69,Cicilan 13GB Rp 60RB (Cicil 4x),19800,Paket Data,three,shopee
70,Cicilan 13GB Rp60RB (Cicil 4X),19700,Paket Data,three,shopee
71,Happy 5GB 7 hari + Kuota Lokal 3GB,19025,Paket Data,three,shopee
77,Mix Small 3GB,19610,Paket Data,three,shopee
78,Rahmat (Ramadan Hemat) 30GB 7 hari,18700,Paket Data,three,shopee
79,AON 3.5GB + Kuota Lokal 3GB,19525,Paket Data,three,shopee
80,AON 4GB,19050,Paket Data,three,shopee
86,Happy 6GB 5 hari + Kuota Lokal 3GB,19975,Paket Data,three,shopee
87,AON 4GB + Kuota Lokal 2.5GB,24000,Paket Data,three,shopee
88,Cicilan 18GB Rp 80RB (Cicil 4x),24800,Paket Data,three,shopee
94,Cicilan 18GB Rp80RB (Cicil 4X),24550,Paket Data,three,shopee
95,Happy 5GB,24750,Paket Data,three,shopee
96,Mix Small 3.75GB,24510,Paket Data,three,shopee
103,(closed) AON 6GB,26950,Paket Data,three,shopee
104,Keep ON 5GB + VIU 7 Hari,28600,Paket Data,three,shopee
105,(closed) AON 6GB,28250,Paket Data,three,shopee
112,Cicilan 23GB Rp 100RB (Cicil 4x),29800,Paket Data,three,shopee
113,Cicilan 23GB Rp100RB (Cicil 4X),29800,Paket Data,three,shopee
119,H3RO Max,28000,Paket Data,three,shopee
120,Happy 7GB 30 hari + Kuota Lokal 4GB + TikTok 5GB,28525,Paket Data,three,shopee
121,KeepOn 5GB + KlikFilm,29500,Paket Data,three,shopee
127,Paket Bebas Bicara 150 Menit,29500,Paket Data,three,shopee
128,(closed) AON 6GB,28550,Paket Data,three,shopee
129,AON 6GB + Kuota Lokal 4GB,28550,Paket Data,three,shopee
135,Mix Kuota ++ 1.25GB,33300,Paket Data,three,shopee
136,H3RO 85 Diamonds MLBB + 5GB,33000,Paket Data,three,shopee
137,Mix Combo 2GB + 20 mnt,35000,Paket Data,three,shopee
143,(closed) AON 12GB,36500,Paket Data,three,shopee
144,(closed) AON 12GB,37700,Paket Data,three,shopee
145,AON 7GB + Kuota Lokal 4GB,38200,Paket Data,three,shopee
151,(closed) AON 12GB,38100,Paket Data,three,shopee
152,AON 9GB + Kuota Lokal 6GB,40025,Paket Data,three,shopee
153,Happy 11GB 30 hari + Kuota Lokal 6GB + TikTok 5GB,42775,Paket Data,three,shopee
159,[PROMO] Tri MAU 3GB,34900,Paket Data,three,shopee
160,(closed) AON 16GB,45000,Paket Data,three,shopee
161,(closed) AON 16GB,47150,Paket Data,three,shopee
167,(closed) Happy 12GB,48500,Paket Data,three,shopee
168,AddOn 12GB,47339,Paket Data,three,shopee
169,AON 10GB + Kuota Lokal 6GB,47700,Paket Data,three,shopee
175,Kuota 10GB + Genflix 30 hari,49350,Paket Data,three,shopee
176,Mix Kuota ++ 2.25GB,50000,Paket Data,three,shopee
177,Mix Super 10GB,49100,Paket Data,three,shopee
183,Paket Bebas Bicara 250 Menit,49100,Paket Data,three,shopee
184,Tri MAU 12GB,49500,Paket Data,three,shopee
185,Kuota 10GB + Klikfilm 30 hari,49350,Paket Data,three,shopee
191,(closed) AON 16GB,50500,Paket Data,three,shopee
192,(closed) AON Unlimited 26GB,59900,Paket Data,three,shopee
193,AON 12GB + Kuota Lokal 8GB,51050,Paket Data,three,shopee
200,Happy 12GB,53000,Paket Data,three,shopee
201,Happy 14GB 30 hari + Kuota Lokal 10GB + TikTok 5GB,52275,Paket Data,three,shopee
202,AON 14GB + Kuota Lokal 7GB,57300,Paket Data,three,shopee
209,Happy 18GB,57600,Paket Data,three,shopee
210,Happy 18GB 30 hari + Kuota Lokal 10GB + TikTok 5GB,57025,Paket Data,three,shopee
211,Keep ON 8.5GB + VIU 30 Hari,59350,Paket Data,three,shopee
218,H3RO 170 Diamonds MLBB + 10GB,61500,Paket Data,three,shopee
219,Kuota 10GB + Viu 30 hari ,64250,Paket Data,three,shopee
225,(closed) AON UL 26GB,63250,Paket Data,three,shopee
226,Happy 18GB,67500,Paket Data,three,shopee
227,Happy 30GB 30 hari + Kuota Lokal 10GB + TikTok 5GB,66525,Paket Data,three,shopee
228,[PROMO] Tri MAU 15GB,59900,Paket Data,three,shopee
234,(closed) AON 26GB UL,68700,Paket Data,three,shopee
235,AON Unlimited 26GB,69375,Paket Data,three,shopee
236,AddOn 32GB,71300,Paket Data,three,shopee
243,Mix Combo 32GB + 30 mnt,73510,Paket Data,three,shopee
244,Happy UL 52GB,74500,Paket Data,three,shopee
245,(closed) AON Unlimited 30GB,80000,Paket Data,three,shopee
252,AON Unlimited 26GB,76500,Paket Data,three,shopee
253,Happy 26GB,79300,Paket Data,three,shopee
258,AddOn 38GB,81250,Paket Data,three,shopee
259,Happy 42GB 30 hari + Kuota Lokal 8GB + TikTok 5GB,80775,Paket Data,three,shopee
260,(closed) AON UL 30GB,82950,Paket Data,three,shopee
261,(closed) AON 32GB,86800,Paket Data,three,shopee
267,Mix Combo 38GB + 30mnt,89400,Paket Data,three,shopee
268,Mix Super 24GB,88650,Paket Data,three,shopee
269,[PROMO] Tri MAU 20GB,69900,Paket Data,three,shopee
275,Happy 25GB,91000,Paket Data,three,shopee
276,AON 30GB UL,92800,Paket Data,three,shopee
277,(closed) AON 32GB,94500,Paket Data,three,shopee
283,AON 40GB + Kuota Lokal 10GB,95050,Paket Data,three,shopee
284,AON 40GB + Kuota Lokal 10GB,95100,Paket Data,three,shopee
285,H3RO 296 Diamonds MLBB + 25GB,94500,Paket Data,three,shopee
291,Mix Super 30GB,98300,Paket Data,three,shopee
292,(closed) AON Unlimited 36GB,104924,Paket Data,three,shopee
293,Happy 45GB,105800,Paket Data,three,shopee
300,Happy 55GB 30 hari + Kuota Lokal 15GB + TikTok 5GB,106050,Paket Data,three,shopee
301,MovieMax 30GB + Genflix,113500,Paket Data,three,shopee
307,MovieMax 30GB + KlikFilm,113500,Paket Data,three,shopee
308,MovieMax 30GB + Viu,113500,Paket Data,three,shopee
309,Home 117GB,112000,Paket Data,three,shopee
315,AON 36GB UL,114300,Paket Data,three,shopee
316,Home 120GB,112950,Paket Data,three,shopee
317,Home 117GB,118900,Paket Data,three,shopee
323,Happy 100GB,131500,Paket Data,three,shopee
324,Happy 100GB 30 Hari + Kuota Lokal 20GB + TikTok 5GB,131050,Paket Data,three,shopee
325,Happy 130GB 30 hari + Kuota Lokal 20GB + TikTok 5GB,138000,Paket Data,three,shopee
331,Happy 130GB 30 hari,142600,Paket Data,three,shopee
332,Home 150GB,143000,Paket Data,three,shopee
333,Home 150GB,141250,Paket Data,three,shopee
0,XTRA Combo Lite 13GB,62000,Paket Data,XL,shopee
1,XTRA Combo Lite 25GB,99000,Paket Data,XL,shopee
2,XTRA Combo Lite 37GB,119500,Paket Data,XL,shopee
3,XTRA Combo Lite 4.5GB,27500,Paket Data,XL,shopee
4,XTRA Combo Lite 7GB,39000,Paket Data,XL,shopee
5,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota TikTok 2GB,185000,Paket Data,XL,shopee
6,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota Viu 5GB,185000,Paket Data,XL,shopee
13,XTRA Combo VIP 35GB+35GB &amp; XTRA Kuota TikTok 2GB,241000,Paket Data,XL,shopee
14,XTRA Combo VIP 35GB+35GB &amp; XTRA Kuota Viu 5GB,241000,Paket Data,XL,shopee
19,"Xtra Edukasi 2GB, 1hr",1300,Paket Data,XL,shopee
20,"Xtra Conference 2GB, 1hr",2300,Paket Data,XL,shopee
21,"Xtra Edukasi 5GB, 3hr",2800,Paket Data,XL,shopee
22,Blue 1GB| 2hr,4800,Paket Data,XL,shopee
29,"Xtra Conference 5GB, 3hr",4300,Paket Data,XL,shopee
30,"Hotrod 500MB, 7hari",4950,Paket Data,XL,shopee
31,Kuota 100MB| 1hr + Voucher Steam Wallet 6rb,7100,Paket Data,XL,shopee
38,"Xtra Edukasi 15GB, 7hr",8000,Paket Data,XL,shopee
39,Blue 3GB| 2hr,9450,Paket Data,XL,shopee
45,Hotrod 1GB / 7 hari,9000,Paket Data,XL,shopee
46,Kuota 100MB| 1hr + Voucher Steam Wallet 8rb,9950,Paket Data,XL,shopee
47,"Hotrod 1.5GB, 3hari",8950,Paket Data,XL,shopee
53,"Xtra Kuota 30GB,  30 hari",11900,Paket Data,XL,shopee
54,"AnyNet 400Mnt,  7 hari",11450,Paket Data,XL,shopee
55,"Xtra Conference 15GB, 7hr",10300,Paket Data,XL,shopee
61,Xtra Hotrod Special 2GB| 7hr,11500,Paket Data,XL,shopee
62,Xtra Combo Flex S 1.5GB 30 Hari,15600,Paket Data,XL,shopee
63,Xtra Hotrod Special S| 7hr,13300,Paket Data,XL,shopee
69,Xtra Hotrod Special 3GB| 7hr,14550,Paket Data,XL,shopee
70,Xtra ON 1GB,13900,Paket Data,XL,shopee
71,Kuota 250MB| 1hr + Voucher Steam Wallet 12rb,14900,Paket Data,XL,shopee
78,Xtra Hotrod Special M| 7hr,16500,Paket Data,XL,shopee
79,Xtra Hotrod Special 4.5GB| 7hr,19550,Paket Data,XL,shopee
80,"Hotrod 2GB, 7hari",16950,Paket Data,XL,shopee
87,Xtra Hotrod Special L| 7hr,20900,Paket Data,XL,shopee
88,Data 1GB / 30 hari,25100,Paket Data,XL,shopee
95,Xtra Hotrod Special 6.5GB| 7hr,24550,Paket Data,XL,shopee
96,Xtra ON 2GB,22900,Paket Data,XL,shopee
103,Xtra Hotrod Special XL| 7hr,26500,Paket Data,XL,shopee
104,"Hotrod 3GB, 7hari",23250,Paket Data,XL,shopee
105,Xtra Combo Flex S+ 3GB + Kuota Area Hingga 7GB + Bonus Flex,29700,Paket Data,XL,shopee
112,"HotRod 24Jam 30hr,  800MB",28500,Paket Data,XL,shopee
113,XTRA Bicara Nelpon &amp; Internet,28875,Paket Data,XL,shopee
120,Xtra Combo Flex M 4GB 30 Hari,36000,Paket Data,XL,shopee
121,"XTRA Bicara Nelpon,  SMS &amp; Internet",33250,Paket Data,XL,shopee
122,Xtra Combo Flex M 5GB + Kuota Area Hingga 10GB + Bonus Flex,39000,Paket Data,XL,shopee
128,"AnyNet 150Mnt,  30 hari",38000,Paket Data,XL,shopee
129,Xtra Combo Flex 4GB+Kuota Area s/d 1.5GB+Bonus Flex,42950,Paket Data,XL,shopee
130,Xtra Combo Flex L 9GB 30 Hari,54350,Paket Data,XL,shopee
136,"HotRod 24Jam 30hr,  1.5GB",47500,Paket Data,XL,shopee
137,Xtra Combo Flex L 9GB + Kuota Area Hingga 18GB + Bonus Flex,56600,Paket Data,XL,shopee
138,XTRA Combo 5GB + 10GB + Bonus Pulsa 10.000,56000,Paket Data,XL,shopee
144,XTRA Combo 5GB + 10GB + Bonus Pulsa 2.000,58000,Paket Data,XL,shopee
145,Xtra Combo Double Youtube 5GB+10GB,57200,Paket Data,XL,shopee
146,"AnyNet 250Mnt,  30 hari",57500,Paket Data,XL,shopee
151,"HotRod 24Jam 30hr,  3GB",56840,Paket Data,XL,shopee
152,Akrab 28GB| 2 Anggota| 30 Hari,59550,Paket Data,XL,shopee
153,Paket Akrab 28GB + Bonus Pulsa 10.000,61000,Paket Data,XL,shopee
154,Paket Akrab 28GB + Bonus Pulsa 2.000,60900,Paket Data,XL,shopee
161,Xtra Combo Flex 10GB+Kuota Area s/d 14GB+Bonus Flex,61750,Paket Data,XL,shopee
162,Kuota 1GB| 3hr + Voucher Steam Wallet 45rb,52700,Paket Data,XL,shopee
163,Xtra Combo Flex XL 15GB 30 Hari,77000,Paket Data,XL,shopee
170,XTRA Combo VIP 5GB + 10GB + Bonus Pulsa 10.000,68000,Paket Data,XL,shopee
171,XTRA Combo VIP 5GB + 10GB + Bonus Pulsa 2.000,65700,Paket Data,XL,shopee
178,Xtra Combo VIP Double Youtube 5GB+10GB,65575,Paket Data,XL,shopee
179,"AnyNet 325Mnt,  30 hari",71500,Paket Data,XL,shopee
185,XTRA Combo VIP 5GB+5GB + Nelpon 30 Menit,74170,Paket Data,XL,shopee
186,Xtra Combo Flex XL 15GB + Kuota Area Hingga 30GB + Bonus Flex,80000,Paket Data,XL,shopee
187,Kuota 1GB| 3hr + Voucher Steam Wallet 60rb,69620,Paket Data,XL,shopee
193,XTRA Combo 10GB + 20GB + Bonus Pulsa 20.000,88000,Paket Data,XL,shopee
194,XTRA Combo 10GB + 20GB + Bonus Pulsa 5.000,88000,Paket Data,XL,shopee
195,Xtra Combo Double Youtube 10GB+20GB,85500,Paket Data,XL,shopee
202,Xtra Combo Flex 20GB+Kuota Area s/d 22GB+Bonus Flex,90150,Paket Data,XL,shopee
203,XTRA Combo VIP 10GB + 20GB + Bonus Pulsa 20.000,98000,Paket Data,XL,shopee
210,XTRA Combo VIP 10GB + 20GB + Bonus Pulsa 5.000,98000,Paket Data,XL,shopee
211,XTRA Combo VIP 10GB+10GB &amp; Free Fire 10GB,98700,Paket Data,XL,shopee
217,XTRA Combo VIP 10GB+10GB + Instagram 2GB,98700,Paket Data,XL,shopee
218,XTRA Combo VIP 10GB+10GB + Joox 10GB,98620,Paket Data,XL,shopee
219,XTRA Combo VIP 10GB10GB  Mobile Legends 10GB,98700,Paket Data,XL,shopee
225,Xtra Combo VIP Double Youtube 10GB+20GB,92907,Paket Data,XL,shopee
226,"AnyNet 300Mnt,  90 hari",95000,Paket Data,XL,shopee
227,"HotRod 24Jam 30hr,  6GB",97250,Paket Data,XL,shopee
233,Xtra Combo Flex XXL 26GB 30 Hari,105850,Paket Data,XL,shopee
234,XTRA Combo VIP 10GB+10GB + Nelpon 30 Menit,102070,Paket Data,XL,shopee
235,XTRA Combo VIP 10GB+10GB + Netflix 5GB,102300,Paket Data,XL,shopee
241,Xtra Combo Flex XXL 30GB + Kuota Area Hingga 60GB + Bonus Flex,108500,Paket Data,XL,shopee
242,Xtra Combo Flex XXXL 36GB 30 Hari,130500,Paket Data,XL,shopee
243,Kuota 2GB| 3hr + Voucher PlayStation Store Cash Cards (ID) 100rb,120750,Paket Data,XL,shopee
244,Akrab 63GB| 2 Anggota| 30 Hari,119073,Paket Data,XL,shopee
250,Kuota 2GB| 3hr + Voucher Steam Wallet 90rb,102850,Paket Data,XL,shopee
251,Paket Akrab 63GB + Bonus Pulsa 20.000,123000,Paket Data,XL,shopee
252,Paket Akrab 63GB + Bonus Pulsa 5.000,123000,Paket Data,XL,shopee
259,XTRA Combo 15GB + 30GB + Bonus Pulsa 10.000,128000,Paket Data,XL,shopee
260,XTRA Combo 15GB + 30GB + Bonus Pulsa 30.000,128000,Paket Data,XL,shopee
265,Xtra Combo Double Youtube 15GB+30GB,126250,Paket Data,XL,shopee
266,"HotRod 24Jam 30hr,  8GB",124900,Paket Data,XL,shopee
267,Xtra Combo Flex 35GB+Kuota Area s/d 40GB+Bonus Flex,127950,Paket Data,XL,shopee
268,Xtra Combo Flex XXXL 60GB + Kuota Area Hingga 120GB + Bonus Flex,131000,Paket Data,XL,shopee
275,XTRA Combo VIP 15GB + 30GB + Bonus Pulsa 10.000,138000,Paket Data,XL,shopee
276,XTRA Combo VIP 15GB + 30GB + Bonus Pulsa 30.000,138000,Paket Data,XL,shopee
277,XTRA Combo VIP 15GB+15GB &amp; XTRA Kuota Viu 5GB,138000,Paket Data,XL,shopee
284,XTRA Combo VIP 15GB+15GB + Instagram 2GB,138600,Paket Data,XL,shopee
285,Xtra Combo VIP Double Youtube 15GB+30GB,135850,Paket Data,XL,shopee
286,[Eksklusif] XTRA Combo VIP 15GB+15GB &amp; Free Fire 10GB,137610,Paket Data,XL,shopee
293,[Eksklusif] XTRA Combo VIP 15GB+15GB + Joox 10GB,137650,Paket Data,XL,shopee
294,[Eksklusif] XTRA Combo VIP 15GB+15GB + Mobile Legends 10GB,137650,Paket Data,XL,shopee
300,"AnyNet 500Mnt,  30 hari",137080,Paket Data,XL,shopee
301,XTRA Combo VIP 15GB+15GB + Nelpon 30 Menit,140000,Paket Data,XL,shopee
302,XTRA Combo VIP 15GB+15GB + Netflix 5GB,140000,Paket Data,XL,shopee
308,"AnyNet 500Mnt,  90 hari",146600,Paket Data,XL,shopee
309,Kuota 2GB| 3hr + Voucher Steam Wallet 120rb,137120,Paket Data,XL,shopee
310,XTRA Combo 20GB + 40GB + Bonus Pulsa 15.000,178000,Paket Data,XL,shopee
316,XTRA Combo 20GB + 40GB + Bonus Pulsa 40.000,178000,Paket Data,XL,shopee
317,Xtra Combo Double Youtube 20GB+40GB,171596,Paket Data,XL,shopee
318,Xtra Combo VIP Double Youtube 20GB+40GB,177368,Paket Data,XL,shopee
319,"HotRod 24Jam 30hr,  12GB",170000,Paket Data,XL,shopee
326,Xtra Combo Flex 48GB+Kuota Area s/d 67GB+Bonus Flex,175950,Paket Data,XL,shopee
327,XTRA Combo VIP 20GB + 40GB + Bonus Pulsa 15.000,188000,Paket Data,XL,shopee
333,XTRA Combo VIP 20GB + 40GB + Bonus Pulsa 40.000,188000,Paket Data,XL,shopee
334,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota Free Fire 10GB| 30hr| 189rb,184100,Paket Data,XL,shopee
335,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota Instagram 2GB| 30hr| 189rb,184070,Paket Data,XL,shopee
336,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota Joox 10GB| 30hr| 189rb,184070,Paket Data,XL,shopee
343,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota Mobile Legend 10GB| 30hr| 189rb,184100,Paket Data,XL,shopee
344,XTRA Combo VIP 20GB+20GB + Nelpon 30 Menit,186000,Paket Data,XL,shopee
345,Akrab 144GB| 3 Anggota| 30 Hari,194755,Paket Data,XL,shopee
351,Paket Akrab 144GB + Bonus Pulsa 10.000,204000,Paket Data,XL,shopee
352,Paket Akrab 144GB + Bonus Pulsa 40.000,204000,Paket Data,XL,shopee
353,"HotRod 24Jam 30hr,  16GB",208000,Paket Data,XL,shopee
360,XTRA Combo 35GB + 70GB + Bonus Pulsa 20.000,238000,Paket Data,XL,shopee
361,XTRA Combo 35GB + 70GB + Bonus Pulsa 50.000,238000,Paket Data,XL,shopee
367,Xtra Combo Double Youtube 35GB+70GB,229114,Paket Data,XL,shopee
368,Kuota 2GB| 3hr + Voucher PlayStation Store Cash Cards (ID) 200rb,240950,Paket Data,XL,shopee
369,Xtra Combo Flex 80GB+Kuota Area s/d 105GB+Bonus Flex,232450,Paket Data,XL,shopee
375,XTRA Combo VIP 35GB + 70GB + Bonus Pulsa 20.000,248000,Paket Data,XL,shopee
376,XTRA Combo VIP 35GB + 70GB + Bonus Pulsa 50.000,248000,Paket Data,XL,shopee
377,XTRA Combo VIP 35GB+35GB &amp; XTRA Kuota Free Fire 10GB| 30hr| 249rb,240870,Paket Data,XL,shopee
383,XTRA Combo VIP 35GB+35GB &amp; XTRA Kuota Instagram 2GB| 30hr| 249rb,242000,Paket Data,XL,shopee
384,XTRA Combo VIP 35GB+35GB &amp; XTRA Kuota Joox 10GB| 30hr| 249rb,240800,Paket Data,XL,shopee
385,XTRA Combo VIP 35GB+35GB &amp; XTRA Kuota Mobile Legend 10GB| 30hr| 249rb,240870,Paket Data,XL,shopee
391,Xtra Combo VIP Double Youtube 35GB+70GB,233675,Paket Data,XL,shopee
392,XTRA Combo VIP 35GB+35GB + Nelpon 30 Menit,241600,Paket Data,XL,shopee
393,Akrab 260GB| 4 Anggota| 30 Hari,302727,Paket Data,XL,shopee
399,Paket Akrab 260GB + Bonus Pulsa 15.000,315000,Paket Data,XL,shopee
400,Paket Akrab 260GB + Bonus Pulsa 60.000,315000,Paket Data,XL,shopee
401,Kuota 2GB| 3hr + Voucher Steam Wallet 250rb,285620,Paket Data,XL,shopee
409,Kuota 2GB| 3hr + Voucher PlayStation Store Cash Cards (ID) 400rb,482250,Paket Data,XL,shopee
410,Akrab 460GB| 4 Anggota| 30 Hari,487391,Paket Data,XL,shopee
416,Paket Akrab 460GB + Bonus Pulsa 100.000,510000,Paket Data,XL,shopee
417,Paket Akrab 460GB + Bonus Pulsa 50.000,510000,Paket Data,XL,shopee
418,Kuota 2GB| 3hr + Voucher Steam Wallet 400rb,456250,Paket Data,XL,shopee
425,"XTRA Combo 6GB,  12 bulan (M)",542600,Paket Data,XL,shopee
426,Kuota 2GB| 3hr + Voucher Steam Wallet 600rb,685250,Paket Data,XL,shopee
432,"XTRA Combo 12GB,  12 bulan (L)",802700,Paket Data,XL,shopee
433,"XTRA Combo 18GB,  12 bulan (XL)",1152700,Paket Data,XL,shopee
434,"XTRA Combo 30GB,  12 bulan (2XL)",1502700,Paket Data,XL,shopee
441,"XTRA Combo 42GB,  12 bulan (3XL)",2002600,Paket Data,XL,shopee
0,+ Power Social Add-On (1 hari),3000,Paket Data,Live.On,shopee
1,+ Power Stream Add-On (1 hari),5000,Paket Data,Live.On,shopee
2,+ 50 SMS Add-On,10000,Paket Data,Live.On,shopee
3,+1GB Data Add-On,10000,Paket Data,Live.On,shopee
4,+30 Menit Call Add-On,10000,Paket Data,Live.On,shopee
5,+ Ultra Social Add-On (7 hari),15000,Paket Data,Live.On,shopee
6,+2GB Data Add-On,17000,Paket Data,Live.On,shopee
