,SKU,base_price,disc_price,brand,category,note,platform
4,20.000,Rp20.500,,OVO Dompet Digital,E-Wallet,,tokopedia
5,25.000,Rp25.500,,OVO Dompet Digital,E-Wallet,,tokopedia
6,30.000,Rp30.500,,OVO Dompet Digital,E-Wallet,,tokopedia
7,40.000,Rp40.500,,OVO Dompet Digital,E-Wallet,,tokopedia
8,50.000,Rp50.500,,OVO Dompet Digital,E-Wallet,,tokopedia
9,60.000,Rp60.500,,OVO Dompet Digital,E-Wallet,,tokopedia
10,70.000,Rp70.500,,OVO Dompet Digital,E-Wallet,,tokopedia
11,75.000,Rp75.500,,OVO Dompet Digital,E-Wallet,,tokopedia
12,100.000,Rp100.500,,OVO Dompet Digital,E-Wallet,,tokopedia
9,150.000,Rp150.500,,OVO Dompet Digital,E-Wallet,,tokopedia
10,200.000,Rp200.700,,OVO Dompet Digital,E-Wallet,,tokopedia
11,250.000,Rp250.700,,OVO Dompet Digital,E-Wallet,,tokopedia
12,300.000,Rp300.700,,OVO Dompet Digital,E-Wallet,,tokopedia
13,400.000,Rp400.800,,OVO Dompet Digital,E-Wallet,,tokopedia
10,500.000,Rp500.900,,OVO Dompet Digital,E-Wallet,,tokopedia
11,600.000,Rp600.900,,OVO Dompet Digital,E-Wallet,,tokopedia
12,700.000,Rp700.900,,OVO Dompet Digital,E-Wallet,,tokopedia
13,800.000,Rp800.900,,OVO Dompet Digital,E-Wallet,,tokopedia
14,900.000,Rp900.900,,OVO Dompet Digital,E-Wallet,,tokopedia
2,5.000,Rp5.500,,OVO Dompet Digital,E-Wallet,,tokopedia
7,200.000,Rp200.500,,OVO Dompet Digital,E-Wallet,,tokopedia
8,300.000,Rp300.500,,OVO Dompet Digital,E-Wallet,,tokopedia
9,400.000,Rp400.500,,OVO Dompet Digital,E-Wallet,,tokopedia
10,500.000,Rp500.500,,OVO Dompet Digital,E-Wallet,,tokopedia
11,600.000,Rp600.500,,OVO Dompet Digital,E-Wallet,,tokopedia
12,700.000,Rp700.500,,OVO Dompet Digital,E-Wallet,,tokopedia
12,800.000,Rp800.500,,OVO Dompet Digital,E-Wallet,,tokopedia
13,900.000,Rp900.500,,OVO Dompet Digital,E-Wallet,,tokopedia
14,1.000.000,Rp1.000.500,,OVO Dompet Digital,E-Wallet,,tokopedia
2,10.000,Rp10.000,,OVO Dompet Digital,E-Wallet,,tokopedia
3,15.000,Rp15.000,,OVO Dompet Digital,E-Wallet,,tokopedia
4,20.000,Rp20.000,,OVO Dompet Digital,E-Wallet,,tokopedia
5,25.000,Rp25.000,,OVO Dompet Digital,E-Wallet,,tokopedia
6,40.000,Rp40.000,,OVO Dompet Digital,E-Wallet,,tokopedia
7,50.000,Rp50.000,,OVO Dompet Digital,E-Wallet,,tokopedia
8,60.000,Rp60.000,,OVO Dompet Digital,E-Wallet,,tokopedia
9,75.000,Rp75.000,,OVO Dompet Digital,E-Wallet,,tokopedia
10,80.000,Rp80.000,,OVO Dompet Digital,E-Wallet,,tokopedia
11,100.000,Rp100.000,,OVO Dompet Digital,E-Wallet,,tokopedia
12,125.000,Rp125.000,,OVO Dompet Digital,E-Wallet,,tokopedia
9,150.000,Rp150.000,,OVO Dompet Digital,E-Wallet,,tokopedia
10,200.000,Rp200.000,,OVO Dompet Digital,E-Wallet,,tokopedia
11,250.000,Rp250.000,,OVO Dompet Digital,E-Wallet,,tokopedia
12,300.000,Rp300.000,,OVO Dompet Digital,E-Wallet,,tokopedia
13,400.000,Rp400.000,,OVO Dompet Digital,E-Wallet,,tokopedia
14,500.000,Rp500.000,,OVO Dompet Digital,E-Wallet,,tokopedia
13,750.000,Rp750.000,,OVO Dompet Digital,E-Wallet,,tokopedia
14,1.000.000,Rp1.000.000,,OVO Dompet Digital,E-Wallet,,tokopedia
